NumEvent,TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area
1292,212.8491,-190.73,212.8566,-207.5,212.8632,-188.44,0.1905,16.77,111.47
1293,213.0423,-187.6,213.0471,-209.38,213.054,-188.44,0.0312,21.77,118.19
1294,213.0732,-203.02,213.0783,-229.06,213.0834,-207.5,0.0288,26.04,118.66
1295,213.093,-217.71,213.1071,-244.06,213.1146,-217.19,0.0384,26.35,231.41
1296,213.1395,-211.46,213.1455,-242.19,213.1482,-216.56,0.0468,30.73,145.97
1297,213.1848,-216.25,213.1923,-240,213.1989,-201.25,0.0261,23.75,40.41
1298,213.2124,-210.42,213.2184,-230.63,213.2265,-215.63,0.0465,20.21,156.56
1299,213.2589,-218.65,213.2649,-252.5,213.2775,-205.31,0.1335,33.85,200.72
1300,213.3876,-207.4,213.3984,-221.25,213.4017,-194.06,0.1536,13.85,40.69
1301,213.5475,-203.23,213.552,-218.13,213.561,-203.13,0.0378,14.9,99.62
1302,213.5847,-197.92,213.5898,-225,213.5997,-202.19,0.0534,27.08,272.25
1303,213.6348,-186.56,213.6432,-225.94,213.6507,-182.5,0.0315,39.38,309.75
1304,213.6678,-193.02,213.6747,-226.56,213.6897,-199.38,0.0366,33.54,413.22
1305,213.702,-192.08,213.7113,-227.81,213.7155,-198.44,0.0207,35.73,263.28
1306,213.729,-207.71,213.732,-235.62,213.7506,-203.44,0.1041,27.92,377.66
1307,213.8211,-203.65,213.8361,-229.38,213.8394,-207.5,0.0252,25.73,252.81
1308,213.8538,-197.6,213.8613,-230.31,213.8727,-209.69,0.0525,32.71,416.13
1309,213.9078,-206.04,213.9138,-223.13,213.918,-202.19,0.2739,17.08,71.37
1310,214.1826,-193.33,214.1877,-217.81,214.2003,-192.19,0.0393,24.48,193.59
1311,214.2201,-187.92,214.227,-222.19,214.2342,-195.63,0.0441,34.27,272.25
1312,214.2516,-199.38,214.2711,-225.31,214.2765,-193.13,0.1107,25.94,314.91
1313,214.3785,-196.56,214.3818,-210.63,214.3923,-195.63,0.0288,14.06,137.16
1314,214.4037,-199.17,214.4106,-213.75,214.4145,-191.56,0.0669,14.58,57.25
1315,214.4703,-209.58,214.4775,-235.62,214.4838,-207.81,0.0405,26.04,171.69
1316,214.512,-213.02,214.518,-237.5,214.5231,-216.25,0.4527,24.48,131.97
1317,214.9644,-198.13,214.9707,-219.38,214.9815,-197.19,0.0915,21.25,123.84
1318,215.0556,-197.71,215.0622,-227.81,215.076,-201.88,0.1953,30.1,368.53
1319,215.2494,-202.92,215.2575,-233.75,215.2653,-209.06,0.0624,30.83,266.72
1320,215.3136,-200.73,215.3199,-222.81,215.3241,-201.25,0.0165,22.08,110.81
1321,215.3313,-207.08,215.3364,-227.81,215.3487,-210.63,0,20.73,214.38
1322,215.4252,-215.63,215.3364,-227.81,215.4519,-215,0.2535,12.19,219.75
1323,215.5845,-208.13,215.5899,-237.19,215.5962,-209.06,0.0306,29.06,166.59
1324,215.6145,-197.4,215.6205,-225.31,215.6325,-201.25,0.0924,27.92,293.66
1325,215.7048,-202.19,215.7129,-227.81,215.724,-199.69,0.0774,25.63,253.22
1326,215.7858,-199.69,215.7903,-231.88,215.7981,-206.56,0.1587,32.19,201.94
1327,215.94,-206.04,215.949,-222.5,215.9541,-202.19,0.0219,16.46,108.09
1328,215.9634,-198.65,215.9709,-215.31,215.976,-194.38,0.0822,16.67,81.13
