"","id","roi","int","index","time","roi_type"
"1632","24_05_08_cell7_ch0_up","2",0.1559,45,45,"Min"
"1633","24_05_08_cell7_ch0_up","2",0.1425,46,46,"Min"
"1634","24_05_08_cell7_ch0_up","2",0.1315,47,47,"Min"
"1635","24_05_08_cell7_ch0_up","2",0.1713,48,48,"Min"
"1636","24_05_08_cell7_ch0_up","2",0.1514,49,49,"Min"
"1637","24_05_08_cell7_ch0_up","2",0.1401,50,50,"Min"
"1638","24_05_08_cell7_ch0_up","2",0.1483,51,51,"Min"
"1639","24_05_08_cell7_ch0_up","2",0.1449,52,52,"Min"
"1640","24_05_08_cell7_ch0_up","2",0.1402,53,53,"Min"
"1641","24_05_08_cell7_ch0_up","2",0.1846,54,54,"Min"
"1642","24_05_08_cell7_ch0_up","2",0.1766,55,55,"Min"
"1643","24_05_08_cell7_ch0_up","2",0.1546,56,56,"Min"
"1644","24_05_08_cell7_ch0_up","2",0.1829,57,57,"Min"
"1645","24_05_08_cell7_ch0_up","2",0.1724,58,58,"Min"
"1646","24_05_08_cell7_ch0_up","2",0.1633,59,59,"Min"
"1647","24_05_08_cell7_ch0_up","2",0.1778,60,60,"Min"
"1648","24_05_08_cell7_ch0_up","3",0.01,0,0,"Min"
"1649","24_05_08_cell7_ch0_up","3",0.0025,1,1,"Min"
"1650","24_05_08_cell7_ch0_up","3",0.006,2,2,"Min"
"1651","24_05_08_cell7_ch0_up","3",-0.0185,3,3,"Min"
"1652","24_05_08_cell7_ch0_up","3",0.0041,4,4,"Min"
"1653","24_05_08_cell7_ch0_up","3",0.0014,5,5,"Min"
"1654","24_05_08_cell7_ch0_up","3",0.0472,6,6,"Min"
"1655","24_05_08_cell7_ch0_up","3",0.0974,7,7,"Min"
"1656","24_05_08_cell7_ch0_up","3",0.1508,8,8,"Min"
"1657","24_05_08_cell7_ch0_up","3",0.151,9,9,"Min"
"1658","24_05_08_cell7_ch0_up","3",0.19,10,10,"Min"
"1659","24_05_08_cell7_ch0_up","3",0.1892,11,11,"Min"
"1660","24_05_08_cell7_ch0_up","3",0.1914,12,12,"Min"
"1661","24_05_08_cell7_ch0_up","3",0.1875,13,13,"Min"
"1662","24_05_08_cell7_ch0_up","3",0.1774,14,14,"Min"
"1663","24_05_08_cell7_ch0_up","3",0.1993,15,15,"Min"
"1664","24_05_08_cell7_ch0_up","3",0.1954,16,16,"Min"
"1665","24_05_08_cell7_ch0_up","3",0.1838,17,17,"Min"
"1666","24_05_08_cell7_ch0_up","3",0.2039,18,18,"Min"
"1667","24_05_08_cell7_ch0_up","3",0.1995,19,19,"Min"
"1668","24_05_08_cell7_ch0_up","3",0.1914,20,20,"Min"
"1669","24_05_08_cell7_ch0_up","3",0.2118,21,21,"Min"
"1670","24_05_08_cell7_ch0_up","3",0.2174,22,22,"Min"
"1671","24_05_08_cell7_ch0_up","3",0.1862,23,23,"Min"
"1672","24_05_08_cell7_ch0_up","3",0.2213,24,24,"Min"
"1673","24_05_08_cell7_ch0_up","3",0.2237,25,25,"Min"
"1674","24_05_08_cell7_ch0_up","3",0.1888,26,26,"Min"
"1675","24_05_08_cell7_ch0_up","3",0.2054,27,27,"Min"
"1676","24_05_08_cell7_ch0_up","3",0.1733,28,28,"Min"
"1677","24_05_08_cell7_ch0_up","3",0.1382,29,29,"Min"
"1678","24_05_08_cell7_ch0_up","3",0.1702,30,30,"Min"
"1679","24_05_08_cell7_ch0_up","3",0.1696,31,31,"Min"
"1680","24_05_08_cell7_ch0_up","3",0.1658,32,32,"Min"
"1681","24_05_08_cell7_ch0_up","3",0.2253,33,33,"Min"
"1682","24_05_08_cell7_ch0_up","3",0.2066,34,34,"Min"
"1683","24_05_08_cell7_ch0_up","3",0.1602,35,35,"Min"
"1684","24_05_08_cell7_ch0_up","3",0.191,36,36,"Min"
"1685","24_05_08_cell7_ch0_up","3",0.1762,37,37,"Min"
"1686","24_05_08_cell7_ch0_up","3",0.1389,38,38,"Min"
"1687","24_05_08_cell7_ch0_up","3",0.1662,39,39,"Min"
"1688","24_05_08_cell7_ch0_up","3",0.1518,40,40,"Min"
"1689","24_05_08_cell7_ch0_up","3",0.1252,41,41,"Min"
"1690","24_05_08_cell7_ch0_up","3",0.158,42,42,"Min"
"1691","24_05_08_cell7_ch0_up","3",0.1606,43,43,"Min"
"1692","24_05_08_cell7_ch0_up","3",0.1533,44,44,"Min"
"1693","24_05_08_cell7_ch0_up","3",0.162,45,45,"Min"
"1694","24_05_08_cell7_ch0_up","3",0.1445,46,46,"Min"
"1695","24_05_08_cell7_ch0_up","3",0.1364,47,47,"Min"
"1696","24_05_08_cell7_ch0_up","3",0.176,48,48,"Min"
"1697","24_05_08_cell7_ch0_up","3",0.157,49,49,"Min"
"1698","24_05_08_cell7_ch0_up","3",0.147,50,50,"Min"
"1699","24_05_08_cell7_ch0_up","3",0.1663,51,51,"Min"
"1700","24_05_08_cell7_ch0_up","3",0.1593,52,52,"Min"
"1701","24_05_08_cell7_ch0_up","3",0.1508,53,53,"Min"
"1702","24_05_08_cell7_ch0_up","3",0.1648,54,54,"Min"
"1703","24_05_08_cell7_ch0_up","3",0.1875,55,55,"Min"
"1704","24_05_08_cell7_ch0_up","3",0.1458,56,56,"Min"
"1705","24_05_08_cell7_ch0_up","3",0.1772,57,57,"Min"
"1706","24_05_08_cell7_ch0_up","3",0.1936,58,58,"Min"
"1707","24_05_08_cell7_ch0_up","3",0.1739,59,59,"Min"
"1708","24_05_08_cell7_ch0_up","3",0.183,60,60,"Min"
"1709","24_05_9_cell01_ch0","1",0.0074,0,0,"Min"
"1710","24_05_9_cell01_ch0","1",-0.0063,1,1,"Min"
"1711","24_05_9_cell01_ch0","1",-0.0011,2,2,"Min"
"1712","24_05_9_cell01_ch0","1",0.0048,3,3,"Min"
"1713","24_05_9_cell01_ch0","1",0.0194,4,4,"Min"
"1714","24_05_9_cell01_ch0","1",0.0149,5,5,"Min"
"1715","24_05_9_cell01_ch0","1",0.0292,6,6,"Min"
"1716","24_05_9_cell01_ch0","1",0.0321,7,7,"Min"
"1717","24_05_9_cell01_ch0","1",0.0607,8,8,"Min"
"1718","24_05_9_cell01_ch0","1",0.1025,9,9,"Min"
"1719","24_05_9_cell01_ch0","1",0.1176,10,10,"Min"
"1720","24_05_9_cell01_ch0","1",0.1433,11,11,"Min"
"1721","24_05_9_cell01_ch0","1",0.1881,12,12,"Min"
"1722","24_05_9_cell01_ch0","1",0.21,13,13,"Min"
"1723","24_05_9_cell01_ch0","1",0.2307,14,14,"Min"
"1724","24_05_9_cell01_ch0","1",0.2362,15,15,"Min"
"1725","24_05_9_cell01_ch0","1",0.2679,16,16,"Min"
"1726","24_05_9_cell01_ch0","1",0.2853,17,17,"Min"
"1727","24_05_9_cell01_ch0","1",0.337,18,18,"Min"
"1728","24_05_9_cell01_ch0","1",0.3525,19,19,"Min"
"1729","24_05_9_cell01_ch0","1",0.3467,20,20,"Min"
"1730","24_05_9_cell01_ch0","1",0.3717,21,21,"Min"
"1731","24_05_9_cell01_ch0","1",0.4011,22,22,"Min"
"1732","24_05_9_cell01_ch0","1",0.4077,23,23,"Min"
"1733","24_05_9_cell01_ch0","1",0.4131,24,24,"Min"
"1734","24_05_9_cell01_ch0","1",0.4427,25,25,"Min"
"1735","24_05_9_cell01_ch0","1",0.3896,26,26,"Min"
"1736","24_05_9_cell01_ch0","1",0.3661,27,27,"Min"
"1737","24_05_9_cell01_ch0","1",0.3029,28,28,"Min"
"1738","24_05_9_cell01_ch0","1",0.2759,29,29,"Min"
"1739","24_05_9_cell01_ch0","1",0.2469,30,30,"Min"
"1740","24_05_9_cell01_ch0","1",0.2199,31,31,"Min"
"1741","24_05_9_cell01_ch0","1",0.2101,32,32,"Min"
"1742","24_05_9_cell01_ch0","1",0.2142,33,33,"Min"
"1743","24_05_9_cell01_ch0","1",0.1593,34,34,"Min"
"1744","24_05_9_cell01_ch0","1",0.1635,35,35,"Min"
"1745","24_05_9_cell01_ch0","1",0.1542,36,36,"Min"
"1746","24_05_9_cell01_ch0","1",0.1688,37,37,"Min"
"1747","24_05_9_cell01_ch0","1",0.1608,38,38,"Min"
"1748","24_05_9_cell01_ch0","1",0.1599,39,39,"Min"
"1749","24_05_9_cell01_ch0","1",0.1472,40,40,"Min"
"1750","24_05_9_cell01_ch0","1",0.1526,41,41,"Min"
"1751","24_05_9_cell01_ch0","1",0.1168,42,42,"Min"
"1752","24_05_9_cell01_ch0","1",0.1422,43,43,"Min"
"1753","24_05_9_cell01_ch0","1",0.137,44,44,"Min"
"1754","24_05_9_cell01_ch0","1",0.1264,45,45,"Min"
"1755","24_05_9_cell01_ch0","1",0.1327,46,46,"Min"
"1756","24_05_9_cell01_ch0","1",0.136,47,47,"Min"
"1757","24_05_9_cell01_ch0","1",0.1324,48,48,"Min"
"1758","24_05_9_cell01_ch0","1",0.1418,49,49,"Min"
"1759","24_05_9_cell01_ch0","1",0.1399,50,50,"Min"
"1760","24_05_9_cell01_ch0","1",0.1438,51,51,"Min"
"1761","24_05_9_cell01_ch0","1",0.1362,52,52,"Min"
"1762","24_05_9_cell01_ch0","1",0.131,53,53,"Min"
"1763","24_05_9_cell01_ch0","1",0.1442,54,54,"Min"
"1764","24_05_9_cell01_ch0","1",0.1403,55,55,"Min"
"1765","24_05_9_cell01_ch0","1",0.1443,56,56,"Min"
"1766","24_05_9_cell01_ch0","1",0.1484,57,57,"Min"
"1767","24_05_9_cell01_ch0","1",0.1528,58,58,"Min"
"1768","24_05_9_cell01_ch0","1",0.1486,59,59,"Min"
"1769","24_05_9_cell01_ch0","1",0.1491,60,60,"Min"
"1770","24_05_9_cell01_ch0","2",-0.0063,0,0,"Min"
"1771","24_05_9_cell01_ch0","2",-0.0022,1,1,"Min"
"1772","24_05_9_cell01_ch0","2",0.0084,2,2,"Min"
"1773","24_05_9_cell01_ch0","2",0.005,3,3,"Min"
"1774","24_05_9_cell01_ch0","2",0.0126,4,4,"Min"
"1775","24_05_9_cell01_ch0","2",0.022,5,5,"Min"
"1776","24_05_9_cell01_ch0","2",0.027,6,6,"Min"
"1777","24_05_9_cell01_ch0","2",0.0185,7,7,"Min"
"1778","24_05_9_cell01_ch0","2",0.0358,8,8,"Min"
"1779","24_05_9_cell01_ch0","2",0.0766,9,9,"Min"
"1780","24_05_9_cell01_ch0","2",0.0907,10,10,"Min"
"1781","24_05_9_cell01_ch0","2",0.1194,11,11,"Min"
"1782","24_05_9_cell01_ch0","2",0.1635,12,12,"Min"
"1783","24_05_9_cell01_ch0","2",0.1681,13,13,"Min"
"1784","24_05_9_cell01_ch0","2",0.2008,14,14,"Min"
"1785","24_05_9_cell01_ch0","2",0.2098,15,15,"Min"
"1786","24_05_9_cell01_ch0","2",0.2345,16,16,"Min"
"1787","24_05_9_cell01_ch0","2",0.2398,17,17,"Min"
"1788","24_05_9_cell01_ch0","2",0.2636,18,18,"Min"
"1789","24_05_9_cell01_ch0","2",0.2814,19,19,"Min"
"1790","24_05_9_cell01_ch0","2",0.2934,20,20,"Min"
"1791","24_05_9_cell01_ch0","2",0.3161,21,21,"Min"
"1792","24_05_9_cell01_ch0","2",0.3389,22,22,"Min"
"1793","24_05_9_cell01_ch0","2",0.346,23,23,"Min"
"1794","24_05_9_cell01_ch0","2",0.3517,24,24,"Min"
"1795","24_05_9_cell01_ch0","2",0.3783,25,25,"Min"
"1796","24_05_9_cell01_ch0","2",0.3494,26,26,"Min"
"1797","24_05_9_cell01_ch0","2",0.3286,27,27,"Min"
"1798","24_05_9_cell01_ch0","2",0.2876,28,28,"Min"
"1799","24_05_9_cell01_ch0","2",0.2674,29,29,"Min"
"1800","24_05_9_cell01_ch0","2",0.254,30,30,"Min"
"1801","24_05_9_cell01_ch0","2",0.2276,31,31,"Min"
"1802","24_05_9_cell01_ch0","2",0.2101,32,32,"Min"
"1803","24_05_9_cell01_ch0","2",0.2051,33,33,"Min"
"1804","24_05_9_cell01_ch0","2",0.1721,34,34,"Min"
"1805","24_05_9_cell01_ch0","2",0.1691,35,35,"Min"
"1806","24_05_9_cell01_ch0","2",0.1591,36,36,"Min"
"1807","24_05_9_cell01_ch0","2",0.159,37,37,"Min"
"1808","24_05_9_cell01_ch0","2",0.1506,38,38,"Min"
"1809","24_05_9_cell01_ch0","2",0.1518,39,39,"Min"
"1810","24_05_9_cell01_ch0","2",0.1329,40,40,"Min"
"1811","24_05_9_cell01_ch0","2",0.1174,41,41,"Min"
"1812","24_05_9_cell01_ch0","2",0.1051,42,42,"Min"
"1813","24_05_9_cell01_ch0","2",0.1257,43,43,"Min"
"1814","24_05_9_cell01_ch0","2",0.1182,44,44,"Min"
"1815","24_05_9_cell01_ch0","2",0.1075,45,45,"Min"
"1816","24_05_9_cell01_ch0","2",0.1211,46,46,"Min"
"1817","24_05_9_cell01_ch0","2",0.12,47,47,"Min"
"1818","24_05_9_cell01_ch0","2",0.1168,48,48,"Min"
"1819","24_05_9_cell01_ch0","2",0.1148,49,49,"Min"
"1820","24_05_9_cell01_ch0","2",0.1188,50,50,"Min"
"1821","24_05_9_cell01_ch0","2",0.1223,51,51,"Min"
"1822","24_05_9_cell01_ch0","2",0.1166,52,52,"Min"
"1823","24_05_9_cell01_ch0","2",0.1046,53,53,"Min"
"1824","24_05_9_cell01_ch0","2",0.117,54,54,"Min"
"1825","24_05_9_cell01_ch0","2",0.1119,55,55,"Min"
"1826","24_05_9_cell01_ch0","2",0.1213,56,56,"Min"
"1827","24_05_9_cell01_ch0","2",0.1188,57,57,"Min"
"1828","24_05_9_cell01_ch0","2",0.1188,58,58,"Min"
"1829","24_05_9_cell01_ch0","2",0.1139,59,59,"Min"
"1830","24_05_9_cell01_ch0","2",0.1172,60,60,"Min"
"1831","24_05_9_cell01_ch0","3",-0.0113,0,0,"Min"
"1832","24_05_9_cell01_ch0","3",-0.0014,1,1,"Min"
"1833","24_05_9_cell01_ch0","3",0.0127,2,2,"Min"
"1834","24_05_9_cell01_ch0","3",0.1091,3,3,"Min"
"1835","24_05_9_cell01_ch0","3",0.0387,4,4,"Min"
"1836","24_05_9_cell01_ch0","3",0.0244,5,5,"Min"
"1837","24_05_9_cell01_ch0","3",0.0101,6,6,"Min"
"1838","24_05_9_cell01_ch0","3",0.0083,7,7,"Min"
"1839","24_05_9_cell01_ch0","3",0.0689,8,8,"Min"
"1840","24_05_9_cell01_ch0","3",0.1478,9,9,"Min"
"1841","24_05_9_cell01_ch0","3",0.1846,10,10,"Min"
"1842","24_05_9_cell01_ch0","3",0.236,11,11,"Min"
"1843","24_05_9_cell01_ch0","3",0.3143,12,12,"Min"
"1844","24_05_9_cell01_ch0","3",0.361,13,13,"Min"
"1845","24_05_9_cell01_ch0","3",0.4729,14,14,"Min"
"1846","24_05_9_cell01_ch0","3",0.4895,15,15,"Min"
"1847","24_05_9_cell01_ch0","3",0.5032,16,16,"Min"
"1848","24_05_9_cell01_ch0","3",0.5455,17,17,"Min"
"1849","24_05_9_cell01_ch0","3",0.5367,18,18,"Min"
"1850","24_05_9_cell01_ch0","3",0.5932,19,19,"Min"
"1851","24_05_9_cell01_ch0","3",0.6231,20,20,"Min"
"1852","24_05_9_cell01_ch0","3",0.6099,21,21,"Min"
"1853","24_05_9_cell01_ch0","3",0.634,22,22,"Min"
"1854","24_05_9_cell01_ch0","3",0.6196,23,23,"Min"
"1855","24_05_9_cell01_ch0","3",0.6436,24,24,"Min"
"1856","24_05_9_cell01_ch0","3",0.6571,25,25,"Min"
"1857","24_05_9_cell01_ch0","3",0.6347,26,26,"Min"
"1858","24_05_9_cell01_ch0","3",0.582,27,27,"Min"
"1859","24_05_9_cell01_ch0","3",0.4882,28,28,"Min"
"1860","24_05_9_cell01_ch0","3",0.4336,29,29,"Min"
"1861","24_05_9_cell01_ch0","3",0.3628,30,30,"Min"
"1862","24_05_9_cell01_ch0","3",0.3082,31,31,"Min"
"1863","24_05_9_cell01_ch0","3",0.26,32,32,"Min"
"1864","24_05_9_cell01_ch0","3",0.2455,33,33,"Min"
"1865","24_05_9_cell01_ch0","3",0.1982,34,34,"Min"
"1866","24_05_9_cell01_ch0","3",0.2056,35,35,"Min"
"1867","24_05_9_cell01_ch0","3",0.1764,36,36,"Min"
"1868","24_05_9_cell01_ch0","3",0.2897,37,37,"Min"
"1869","24_05_9_cell01_ch0","3",0.4141,38,38,"Min"
"1870","24_05_9_cell01_ch0","3",0.2885,39,39,"Min"
"1871","24_05_9_cell01_ch0","3",0.1969,40,40,"Min"
"1872","24_05_9_cell01_ch0","3",0.1485,41,41,"Min"
"1873","24_05_9_cell01_ch0","3",0.1333,42,42,"Min"
"1874","24_05_9_cell01_ch0","3",0.1339,43,43,"Min"
"1875","24_05_9_cell01_ch0","3",0.1224,44,44,"Min"
"1876","24_05_9_cell01_ch0","3",0.1158,45,45,"Min"
"1877","24_05_9_cell01_ch0","3",0.1762,46,46,"Min"
"1878","24_05_9_cell01_ch0","3",0.175,47,47,"Min"
"1879","24_05_9_cell01_ch0","3",0.1495,48,48,"Min"
"1880","24_05_9_cell01_ch0","3",0.1412,49,49,"Min"
"1881","24_05_9_cell01_ch0","3",0.1467,50,50,"Min"
"1882","24_05_9_cell01_ch0","3",0.1658,51,51,"Min"
"1883","24_05_9_cell01_ch0","3",0.1725,52,52,"Min"
"1884","24_05_9_cell01_ch0","3",0.1575,53,53,"Min"
"1885","24_05_9_cell01_ch0","3",0.1769,54,54,"Min"
"1886","24_05_9_cell01_ch0","3",0.1585,55,55,"Min"
"1887","24_05_9_cell01_ch0","3",0.1841,56,56,"Min"
"1888","24_05_9_cell01_ch0","3",0.2045,57,57,"Min"
"1889","24_05_9_cell01_ch0","3",0.1809,58,58,"Min"
"1890","24_05_9_cell01_ch0","3",0.1859,59,59,"Min"
"1891","24_05_9_cell01_ch0","3",0.1728,60,60,"Min"
"1892","24_05_9_cell01_ch0","4",-0.0079,0,0,"Min"
"1893","24_05_9_cell01_ch0","4",0.0016,1,1,"Min"
"1894","24_05_9_cell01_ch0","4",0.0063,2,2,"Min"
"1895","24_05_9_cell01_ch0","4",0.0469,3,3,"Min"
"1896","24_05_9_cell01_ch0","4",0.0217,4,4,"Min"
"1897","24_05_9_cell01_ch0","4",0.0177,5,5,"Min"
"1898","24_05_9_cell01_ch0","4",0.0214,6,6,"Min"
"1899","24_05_9_cell01_ch0","4",0.0018,7,7,"Min"
"1900","24_05_9_cell01_ch0","4",0.0192,8,8,"Min"
"1901","24_05_9_cell01_ch0","4",0.0826,9,9,"Min"
"1902","24_05_9_cell01_ch0","4",0.1049,10,10,"Min"
"1903","24_05_9_cell01_ch0","4",0.1134,11,11,"Min"
"1904","24_05_9_cell01_ch0","4",0.1622,12,12,"Min"
"1905","24_05_9_cell01_ch0","4",0.1849,13,13,"Min"
"1906","24_05_9_cell01_ch0","4",0.2535,14,14,"Min"
"1907","24_05_9_cell01_ch0","4",0.2823,15,15,"Min"
"1908","24_05_9_cell01_ch0","4",0.2751,16,16,"Min"
"1909","24_05_9_cell01_ch0","4",0.3163,17,17,"Min"
"1910","24_05_9_cell01_ch0","4",0.3038,18,18,"Min"
"1911","24_05_9_cell01_ch0","4",0.3628,19,19,"Min"
"1912","24_05_9_cell01_ch0","4",0.3586,20,20,"Min"
"1913","24_05_9_cell01_ch0","4",0.3589,21,21,"Min"
"1914","24_05_9_cell01_ch0","4",0.3861,22,22,"Min"
"1915","24_05_9_cell01_ch0","4",0.3692,23,23,"Min"
"1916","24_05_9_cell01_ch0","4",0.3854,24,24,"Min"
"1917","24_05_9_cell01_ch0","4",0.403,25,25,"Min"
"1918","24_05_9_cell01_ch0","4",0.3834,26,26,"Min"
"1919","24_05_9_cell01_ch0","4",0.3533,27,27,"Min"
"1920","24_05_9_cell01_ch0","4",0.2987,28,28,"Min"
"1921","24_05_9_cell01_ch0","4",0.2661,29,29,"Min"
"1922","24_05_9_cell01_ch0","4",0.2375,30,30,"Min"
"1923","24_05_9_cell01_ch0","4",0.2247,31,31,"Min"
"1924","24_05_9_cell01_ch0","4",0.1889,32,32,"Min"
"1925","24_05_9_cell01_ch0","4",0.2042,33,33,"Min"
"1926","24_05_9_cell01_ch0","4",0.1533,34,34,"Min"
"1927","24_05_9_cell01_ch0","4",0.1527,35,35,"Min"
"1928","24_05_9_cell01_ch0","4",0.1407,36,36,"Min"
"1929","24_05_9_cell01_ch0","4",0.1745,37,37,"Min"
"1930","24_05_9_cell01_ch0","4",0.2398,38,38,"Min"
"1931","24_05_9_cell01_ch0","4",0.2093,39,39,"Min"
"1932","24_05_9_cell01_ch0","4",0.1628,40,40,"Min"
"1933","24_05_9_cell01_ch0","4",0.1372,41,41,"Min"
"1934","24_05_9_cell01_ch0","4",0.1179,42,42,"Min"
"1935","24_05_9_cell01_ch0","4",0.1437,43,43,"Min"
"1936","24_05_9_cell01_ch0","4",0.1289,44,44,"Min"
"1937","24_05_9_cell01_ch0","4",0.1462,45,45,"Min"
"1938","24_05_9_cell01_ch0","4",0.1598,46,46,"Min"
"1939","24_05_9_cell01_ch0","4",0.1647,47,47,"Min"
"1940","24_05_9_cell01_ch0","4",0.1602,48,48,"Min"
"1941","24_05_9_cell01_ch0","4",0.1571,49,49,"Min"
"1942","24_05_9_cell01_ch0","4",0.1573,50,50,"Min"
"1943","24_05_9_cell01_ch0","4",0.1681,51,51,"Min"
"1944","24_05_9_cell01_ch0","4",0.1711,52,52,"Min"
"1945","24_05_9_cell01_ch0","4",0.1704,53,53,"Min"
"1946","24_05_9_cell01_ch0","4",0.1825,54,54,"Min"
"1947","24_05_9_cell01_ch0","4",0.1847,55,55,"Min"
"1948","24_05_9_cell01_ch0","4",0.1995,56,56,"Min"
"1949","24_05_9_cell01_ch0","4",0.2046,57,57,"Min"
"1950","24_05_9_cell01_ch0","4",0.1928,58,58,"Min"
"1951","24_05_9_cell01_ch0","4",0.1931,59,59,"Min"
"1952","24_05_9_cell01_ch0","4",0.2062,60,60,"Min"
"1953","24_05_9_cell02_ch0","1",-0.0068,0,0,"Min"
"1954","24_05_9_cell02_ch0","1",0.0074,1,1,"Min"
"1955","24_05_9_cell02_ch0","1",-5e-04,2,2,"Min"
"1956","24_05_9_cell02_ch0","1",0.0016,3,3,"Min"
"1957","24_05_9_cell02_ch0","1",0.037,4,4,"Min"
"1958","24_05_9_cell02_ch0","1",0.0265,5,5,"Min"
"1959","24_05_9_cell02_ch0","1",0.0346,6,6,"Min"
"1960","24_05_9_cell02_ch0","1",0.0913,7,7,"Min"
"1961","24_05_9_cell02_ch0","1",0.1313,8,8,"Min"
"1962","24_05_9_cell02_ch0","1",0.2046,9,9,"Min"
"1963","24_05_9_cell02_ch0","1",0.2368,10,10,"Min"
"1964","24_05_9_cell02_ch0","1",0.2695,11,11,"Min"
"1965","24_05_9_cell02_ch0","1",0.3103,12,12,"Min"
"1966","24_05_9_cell02_ch0","1",0.3171,13,13,"Min"
"1967","24_05_9_cell02_ch0","1",0.3322,14,14,"Min"
"1968","24_05_9_cell02_ch0","1",0.3503,15,15,"Min"
"1969","24_05_9_cell02_ch0","1",0.3917,16,16,"Min"
"1970","24_05_9_cell02_ch0","1",0.4419,17,17,"Min"
"1971","24_05_9_cell02_ch0","1",0.4645,18,18,"Min"
"1972","24_05_9_cell02_ch0","1",0.4833,19,19,"Min"
"1973","24_05_9_cell02_ch0","1",0.5069,20,20,"Min"
"1974","24_05_9_cell02_ch0","1",0.5117,21,21,"Min"
"1975","24_05_9_cell02_ch0","1",0.5302,22,22,"Min"
"1976","24_05_9_cell02_ch0","1",0.5737,23,23,"Min"
"1977","24_05_9_cell02_ch0","1",0.6108,24,24,"Min"
"1978","24_05_9_cell02_ch0","1",0.6106,25,25,"Min"
"1979","24_05_9_cell02_ch0","1",0.6108,26,26,"Min"
"1980","24_05_9_cell02_ch0","1",0.5041,27,27,"Min"
"1981","24_05_9_cell02_ch0","1",0.4789,28,28,"Min"
"1982","24_05_9_cell02_ch0","1",0.4889,29,29,"Min"
"1983","24_05_9_cell02_ch0","1",0.5099,30,30,"Min"
"1984","24_05_9_cell02_ch0","1",0.4867,31,31,"Min"
"1985","24_05_9_cell02_ch0","1",0.528,32,32,"Min"
"1986","24_05_9_cell02_ch0","1",0.5345,33,33,"Min"
"1987","24_05_9_cell02_ch0","1",0.5408,34,34,"Min"
"1988","24_05_9_cell02_ch0","1",0.5275,35,35,"Min"
"1989","24_05_9_cell02_ch0","1",0.5585,36,36,"Min"
"1990","24_05_9_cell02_ch0","1",0.5619,37,37,"Min"
"1991","24_05_9_cell02_ch0","1",0.589,38,38,"Min"
"1992","24_05_9_cell02_ch0","1",0.5919,39,39,"Min"
"1993","24_05_9_cell02_ch0","1",0.5952,40,40,"Min"
"1994","24_05_9_cell02_ch0","1",0.5714,41,41,"Min"
"1995","24_05_9_cell02_ch0","1",0.5441,42,42,"Min"
"1996","24_05_9_cell02_ch0","1",0.5558,43,43,"Min"
"1997","24_05_9_cell02_ch0","1",0.5284,44,44,"Min"
"1998","24_05_9_cell02_ch0","1",0.5408,45,45,"Min"
"1999","24_05_9_cell02_ch0","1",0.5183,46,46,"Min"
"2000","24_05_9_cell02_ch0","1",0.5366,47,47,"Min"
"2001","24_05_9_cell02_ch0","1",0.509,48,48,"Min"
"2002","24_05_9_cell02_ch0","1",0.5098,49,49,"Min"
"2003","24_05_9_cell02_ch0","1",0.4958,50,50,"Min"
"2004","24_05_9_cell02_ch0","1",0.4691,51,51,"Min"
"2005","24_05_9_cell02_ch0","1",0.4585,52,52,"Min"
"2006","24_05_9_cell02_ch0","1",0.4477,53,53,"Min"
"2007","24_05_9_cell02_ch0","1",0.4362,54,54,"Min"
"2008","24_05_9_cell02_ch0","1",0.4429,55,55,"Min"
"2009","24_05_9_cell02_ch0","1",0.4779,56,56,"Min"
"2010","24_05_9_cell02_ch0","1",0.4651,57,57,"Min"
"2011","24_05_9_cell02_ch0","1",0.4622,58,58,"Min"
"2012","24_05_9_cell02_ch0","1",0.459,59,59,"Min"
"2013","24_05_9_cell02_ch0","1",0.4438,60,60,"Min"
"2014","24_05_9_cell02_ch0","2",-0.0168,0,0,"Min"
"2015","24_05_9_cell02_ch0","2",0.0051,1,1,"Min"
"2016","24_05_9_cell02_ch0","2",0.0116,2,2,"Min"
"2017","24_05_9_cell02_ch0","2",0.0099,3,3,"Min"
"2018","24_05_9_cell02_ch0","2",0.0279,4,4,"Min"
"2019","24_05_9_cell02_ch0","2",0.0324,5,5,"Min"
"2020","24_05_9_cell02_ch0","2",0.1085,6,6,"Min"
"2021","24_05_9_cell02_ch0","2",0.2656,7,7,"Min"
"2022","24_05_9_cell02_ch0","2",0.4367,8,8,"Min"
"2023","24_05_9_cell02_ch0","2",0.5814,9,9,"Min"
"2024","24_05_9_cell02_ch0","2",0.6333,10,10,"Min"
"2025","24_05_9_cell02_ch0","2",0.6519,11,11,"Min"
"2026","24_05_9_cell02_ch0","2",0.6689,12,12,"Min"
"2027","24_05_9_cell02_ch0","2",0.7112,13,13,"Min"
"2028","24_05_9_cell02_ch0","2",0.7373,14,14,"Min"
"2029","24_05_9_cell02_ch0","2",0.7131,15,15,"Min"
"2030","24_05_9_cell02_ch0","2",0.7154,16,16,"Min"
"2031","24_05_9_cell02_ch0","2",0.7741,17,17,"Min"
"2032","24_05_9_cell02_ch0","2",0.7929,18,18,"Min"
"2033","24_05_9_cell02_ch0","2",0.7961,19,19,"Min"
"2034","24_05_9_cell02_ch0","2",0.8076,20,20,"Min"
"2035","24_05_9_cell02_ch0","2",0.826,21,21,"Min"
"2036","24_05_9_cell02_ch0","2",0.8008,22,22,"Min"
"2037","24_05_9_cell02_ch0","2",0.8264,23,23,"Min"
"2038","24_05_9_cell02_ch0","2",0.8338,24,24,"Min"
