"","id","roi","int","dist","index","time","channel","mask","int_val","dist_group"
"376","24_05_16_04",13,-0.2389,241,15,150,"ch0","up","df","mid"
"377","24_05_16_04",13,-0.1793,241,16,160,"ch0","up","df","mid"
"378","24_05_16_04",13,-0.1785,241,17,170,"ch0","up","df","mid"
"379","24_05_16_04",13,-0.2111,241,18,180,"ch0","up","df","mid"
"380","24_05_16_04",13,-0.2123,241,19,190,"ch0","up","df","mid"
"381","24_05_16_04",13,-0.1667,241,20,200,"ch0","up","df","mid"
"382","24_05_16_04",13,-0.1898,241,21,210,"ch0","up","df","mid"
"383","24_05_16_04",13,-0.193,241,22,220,"ch0","up","df","mid"
"384","24_05_16_04",13,-0.1727,241,23,230,"ch0","up","df","mid"
"385","24_05_16_04",13,-0.1694,241,24,240,"ch0","up","df","mid"
"386","24_05_16_04",13,-0.167,241,25,250,"ch0","up","df","mid"
"387","24_05_16_04",13,-0.184,241,26,260,"ch0","up","df","mid"
"388","24_05_16_04",13,-0.16,241,27,270,"ch0","up","df","mid"
"389","24_05_16_04",13,-0.1714,241,28,280,"ch0","up","df","mid"
"390","24_05_16_04",13,-0.1358,241,30,290,"ch0","up","df","mid"
"391","24_05_16_08",1,-0.0303,28,0,0,"ch0","up","df","max"
"392","24_05_16_08",1,-0.0249,28,1,10,"ch0","up","df","max"
"393","24_05_16_08",1,-0.0024,28,2,20,"ch0","up","df","max"
"394","24_05_16_08",1,0.0576,28,3,30,"ch0","up","df","max"
"395","24_05_16_08",1,0.1212,28,4,40,"ch0","up","df","max"
"396","24_05_16_08",1,0.0531,28,5,50,"ch0","up","df","max"
"397","24_05_16_08",1,-0.0036,28,6,60,"ch0","up","df","max"
"398","24_05_16_08",1,0.2783,28,7,70,"ch0","up","df","max"
"399","24_05_16_08",1,0.4187,28,8,80,"ch0","up","df","max"
"400","24_05_16_08",1,0.6506,28,9,90,"ch0","up","df","max"
"401","24_05_16_08",1,0.7711,28,10,100,"ch0","up","df","max"
"402","24_05_16_08",1,0.9534,28,11,110,"ch0","up","df","max"
"403","24_05_16_08",1,1.0376,28,12,120,"ch0","up","df","max"
"404","24_05_16_08",1,0.7085,28,13,130,"ch0","up","df","max"
"405","24_05_16_08",1,0.5489,28,14,140,"ch0","up","df","max"
"406","24_05_16_08",1,0.4489,28,15,150,"ch0","up","df","max"
"407","24_05_16_08",1,0.4361,28,16,160,"ch0","up","df","max"
"408","24_05_16_08",1,0.4286,28,17,170,"ch0","up","df","max"
"409","24_05_16_08",1,0.4583,28,18,180,"ch0","up","df","max"
"410","24_05_16_08",1,0.5573,28,19,190,"ch0","up","df","max"
"411","24_05_16_08",1,0.5699,28,20,200,"ch0","up","df","max"
"412","24_05_16_08",1,0.5567,28,21,210,"ch0","up","df","max"
"413","24_05_16_08",1,0.5731,28,22,220,"ch0","up","df","max"
"414","24_05_16_08",1,0.6661,28,23,230,"ch0","up","df","max"
"415","24_05_16_08",1,0.7669,28,24,240,"ch0","up","df","max"
"416","24_05_16_08",1,0.6859,28,25,250,"ch0","up","df","max"
"417","24_05_16_08",1,0.6731,28,26,260,"ch0","up","df","max"
"418","24_05_16_08",1,0.5724,28,27,270,"ch0","up","df","max"
"419","24_05_16_08",1,0.7121,28,28,280,"ch0","up","df","max"
"420","24_05_16_08",1,0.7326,28,30,290,"ch0","up","df","max"
"421","24_05_16_08",2,0.0062,17,0,0,"ch0","up","df","max"
"422","24_05_16_08",2,-0.0275,17,1,10,"ch0","up","df","max"
"423","24_05_16_08",2,0.014,17,2,20,"ch0","up","df","max"
"424","24_05_16_08",2,0.0073,17,3,30,"ch0","up","df","max"
"425","24_05_16_08",2,0.0285,17,4,40,"ch0","up","df","max"
"426","24_05_16_08",2,0.0259,17,5,50,"ch0","up","df","max"
"427","24_05_16_08",2,0.0303,17,6,60,"ch0","up","df","max"
"428","24_05_16_08",2,0.394,17,7,70,"ch0","up","df","max"
"429","24_05_16_08",2,0.5198,17,8,80,"ch0","up","df","max"
"430","24_05_16_08",2,0.5672,17,9,90,"ch0","up","df","max"
"431","24_05_16_08",2,0.64,17,10,100,"ch0","up","df","max"
"432","24_05_16_08",2,0.6094,17,11,110,"ch0","up","df","max"
"433","24_05_16_08",2,0.6227,17,12,120,"ch0","up","df","max"
"434","24_05_16_08",2,0.2119,17,13,130,"ch0","up","df","max"
"435","24_05_16_08",2,0.1699,17,14,140,"ch0","up","df","max"
"436","24_05_16_08",2,0.1608,17,15,150,"ch0","up","df","max"
"437","24_05_16_08",2,0.2003,17,16,160,"ch0","up","df","max"
"438","24_05_16_08",2,0.2344,17,17,170,"ch0","up","df","max"
"439","24_05_16_08",2,0.1981,17,18,180,"ch0","up","df","max"
"440","24_05_16_08",2,0.192,17,19,190,"ch0","up","df","max"
"441","24_05_16_08",2,0.2257,17,20,200,"ch0","up","df","max"
"442","24_05_16_08",2,0.2366,17,21,210,"ch0","up","df","max"
"443","24_05_16_08",2,0.2321,17,22,220,"ch0","up","df","max"
"444","24_05_16_08",2,0.211,17,23,230,"ch0","up","df","max"
"445","24_05_16_08",2,0.1552,17,24,240,"ch0","up","df","max"
"446","24_05_16_08",2,0.1845,17,25,250,"ch0","up","df","max"
"447","24_05_16_08",2,0.2088,17,26,260,"ch0","up","df","max"
"448","24_05_16_08",2,0.2304,17,27,270,"ch0","up","df","max"
"449","24_05_16_08",2,0.1474,17,28,280,"ch0","up","df","max"
"450","24_05_16_08",2,0.1714,17,30,290,"ch0","up","df","max"
"451","24_05_16_08",3,0.0354,27,0,0,"ch0","up","df","max"
"452","24_05_16_08",3,-0.0102,27,1,10,"ch0","up","df","max"
"453","24_05_16_08",3,-0.0162,27,2,20,"ch0","up","df","max"
"454","24_05_16_08",3,-0.009,27,3,30,"ch0","up","df","max"
"455","24_05_16_08",3,-0.0102,27,4,40,"ch0","up","df","max"
"456","24_05_16_08",3,-0.0445,27,5,50,"ch0","up","df","max"
"457","24_05_16_08",3,-0.0239,27,6,60,"ch0","up","df","max"
"458","24_05_16_08",3,0.2961,27,7,70,"ch0","up","df","max"
"459","24_05_16_08",3,0.4521,27,8,80,"ch0","up","df","max"
"460","24_05_16_08",3,0.6042,27,9,90,"ch0","up","df","max"
"461","24_05_16_08",3,0.7304,27,10,100,"ch0","up","df","max"
"462","24_05_16_08",3,0.7989,27,11,110,"ch0","up","df","max"
"463","24_05_16_08",3,0.7579,27,12,120,"ch0","up","df","max"
"464","24_05_16_08",3,0.3681,27,13,130,"ch0","up","df","max"
"465","24_05_16_08",3,0.2752,27,14,140,"ch0","up","df","max"
"466","24_05_16_08",3,0.2558,27,15,150,"ch0","up","df","max"
"467","24_05_16_08",3,0.2388,27,16,160,"ch0","up","df","max"
"468","24_05_16_08",3,0.2642,27,17,170,"ch0","up","df","max"
"469","24_05_16_08",3,0.3114,27,18,180,"ch0","up","df","max"
"470","24_05_16_08",3,0.3195,27,19,190,"ch0","up","df","max"
"471","24_05_16_08",3,0.38,27,20,200,"ch0","up","df","max"
"472","24_05_16_08",3,0.3958,27,21,210,"ch0","up","df","max"
"473","24_05_16_08",3,0.3314,27,22,220,"ch0","up","df","max"
"474","24_05_16_08",3,0.2667,27,23,230,"ch0","up","df","max"
"475","24_05_16_08",3,0.3459,27,24,240,"ch0","up","df","max"
"476","24_05_16_08",3,0.2318,27,25,250,"ch0","up","df","max"
"477","24_05_16_08",3,0.2237,27,26,260,"ch0","up","df","max"
"478","24_05_16_08",3,0.225,27,27,270,"ch0","up","df","max"
"479","24_05_16_08",3,0.2796,27,28,280,"ch0","up","df","max"
"480","24_05_16_08",3,0.4126,27,30,290,"ch0","up","df","max"
"481","24_05_16_08",4,0.0175,15,0,0,"ch0","up","df","max"
"482","24_05_16_08",4,-0.0074,15,1,10,"ch0","up","df","max"
"483","24_05_16_08",4,-0.0104,15,2,20,"ch0","up","df","max"
"484","24_05_16_08",4,2e-04,15,3,30,"ch0","up","df","max"
"485","24_05_16_08",4,-0.0023,15,4,40,"ch0","up","df","max"
"486","24_05_16_08",4,0.0021,15,5,50,"ch0","up","df","max"
"487","24_05_16_08",4,-1e-04,15,6,60,"ch0","up","df","max"
"488","24_05_16_08",4,0.1229,15,7,70,"ch0","up","df","max"
"489","24_05_16_08",4,0.1671,15,8,80,"ch0","up","df","max"
"490","24_05_16_08",4,0.1814,15,9,90,"ch0","up","df","max"
"491","24_05_16_08",4,0.1852,15,10,100,"ch0","up","df","max"
"492","24_05_16_08",4,0.2105,15,11,110,"ch0","up","df","max"
"493","24_05_16_08",4,0.2094,15,12,120,"ch0","up","df","max"
"494","24_05_16_08",4,0.088,15,13,130,"ch0","up","df","max"
"495","24_05_16_08",4,0.0605,15,14,140,"ch0","up","df","max"
"496","24_05_16_08",4,0.047,15,15,150,"ch0","up","df","max"
"497","24_05_16_08",4,0.0426,15,16,160,"ch0","up","df","max"
"498","24_05_16_08",4,0.0502,15,17,170,"ch0","up","df","max"
"499","24_05_16_08",4,0.0431,15,18,180,"ch0","up","df","max"
"500","24_05_16_08",4,0.042,15,19,190,"ch0","up","df","max"
"501","24_05_16_08",4,0.0445,15,20,200,"ch0","up","df","max"
"502","24_05_16_08",4,0.0359,15,21,210,"ch0","up","df","max"
"503","24_05_16_08",4,0.0341,15,22,220,"ch0","up","df","max"
"504","24_05_16_08",4,0.0419,15,23,230,"ch0","up","df","max"
"505","24_05_16_08",4,0.0443,15,24,240,"ch0","up","df","max"
"506","24_05_16_08",4,0.0391,15,25,250,"ch0","up","df","max"
"507","24_05_16_08",4,0.0327,15,26,260,"ch0","up","df","max"
"508","24_05_16_08",4,0.0369,15,27,270,"ch0","up","df","max"
"509","24_05_16_08",4,0.0371,15,28,280,"ch0","up","df","max"
"510","24_05_16_08",4,0.039,15,30,290,"ch0","up","df","max"
"511","24_05_16_08",5,0.0926,31,0,0,"ch0","up","df","max"
"512","24_05_16_08",5,0.0374,31,1,10,"ch0","up","df","max"
"513","24_05_16_08",5,-0.0616,31,2,20,"ch0","up","df","max"
"514","24_05_16_08",5,-0.0684,31,3,30,"ch0","up","df","max"
"515","24_05_16_08",5,-0.0705,31,4,40,"ch0","up","df","max"
"516","24_05_16_08",5,-0.1442,31,5,50,"ch0","up","df","max"
"517","24_05_16_08",5,-0.1313,31,6,60,"ch0","up","df","max"
"518","24_05_16_08",5,0.0663,31,7,70,"ch0","up","df","max"
"519","24_05_16_08",5,0.2797,31,8,80,"ch0","up","df","max"
"520","24_05_16_08",5,0.1853,31,9,90,"ch0","up","df","max"
"521","24_05_16_08",5,0.3561,31,10,100,"ch0","up","df","max"
"522","24_05_16_08",5,0.2263,31,11,110,"ch0","up","df","max"
"523","24_05_16_08",5,0.0563,31,12,120,"ch0","up","df","max"
"524","24_05_16_08",5,-0.0361,31,13,130,"ch0","up","df","max"
"525","24_05_16_08",5,-0.1208,31,14,140,"ch0","up","df","max"
"526","24_05_16_08",5,-0.0826,31,15,150,"ch0","up","df","max"
"527","24_05_16_08",5,-0.0229,31,16,160,"ch0","up","df","max"
"528","24_05_16_08",5,-0.0203,31,17,170,"ch0","up","df","max"
"529","24_05_16_08",5,-0.0258,31,18,180,"ch0","up","df","max"
"530","24_05_16_08",5,-0.0155,31,19,190,"ch0","up","df","max"
"531","24_05_16_08",5,0.1492,31,20,200,"ch0","up","df","max"
"532","24_05_16_08",5,0.3255,31,21,210,"ch0","up","df","max"
"533","24_05_16_08",5,0.3655,31,22,220,"ch0","up","df","max"
"534","24_05_16_08",5,0.5024,31,23,230,"ch0","up","df","max"
"535","24_05_16_08",5,0.4182,31,24,240,"ch0","up","df","max"
"536","24_05_16_08",5,0.2797,31,25,250,"ch0","up","df","max"
"537","24_05_16_08",5,0.1929,31,26,260,"ch0","up","df","max"
"538","24_05_16_08",5,0.1561,31,27,270,"ch0","up","df","max"
"539","24_05_16_08",5,0.1818,31,28,280,"ch0","up","df","max"
"540","24_05_16_08",5,0.1308,31,30,290,"ch0","up","df","max"
"541","24_05_16_08",6,0.0338,38,0,0,"ch0","up","df","max"
"542","24_05_16_08",6,-3e-04,38,1,10,"ch0","up","df","max"
"543","24_05_16_08",6,-0.0051,38,2,20,"ch0","up","df","max"
"544","24_05_16_08",6,-0.0285,38,3,30,"ch0","up","df","max"
"545","24_05_16_08",6,-0.0183,38,4,40,"ch0","up","df","max"
"546","24_05_16_08",6,-0.0231,38,5,50,"ch0","up","df","max"
"547","24_05_16_08",6,-0.0664,38,6,60,"ch0","up","df","max"
"548","24_05_16_08",6,0.0698,38,7,70,"ch0","up","df","max"
"549","24_05_16_08",6,0.1685,38,8,80,"ch0","up","df","max"
"550","24_05_16_08",6,0.1195,38,9,90,"ch0","up","df","max"
"551","24_05_16_08",6,0.1895,38,10,100,"ch0","up","df","max"
"552","24_05_16_08",6,0.1684,38,11,110,"ch0","up","df","max"
"553","24_05_16_08",6,0.129,38,12,120,"ch0","up","df","max"
"554","24_05_16_08",6,-0.0075,38,13,130,"ch0","up","df","max"
"555","24_05_16_08",6,0.0364,38,14,140,"ch0","up","df","max"
"556","24_05_16_08",6,0.0421,38,15,150,"ch0","up","df","max"
"557","24_05_16_08",6,0.0425,38,16,160,"ch0","up","df","max"
"558","24_05_16_08",6,0.0429,38,17,170,"ch0","up","df","max"
"559","24_05_16_08",6,-0.0078,38,18,180,"ch0","up","df","max"
"560","24_05_16_08",6,-0.0278,38,19,190,"ch0","up","df","max"
"561","24_05_16_08",6,-0.0224,38,20,200,"ch0","up","df","max"
"562","24_05_16_08",6,0.0047,38,21,210,"ch0","up","df","max"
"563","24_05_16_08",6,0.0225,38,22,220,"ch0","up","df","max"
"564","24_05_16_08",6,-0.0354,38,23,230,"ch0","up","df","max"
"565","24_05_16_08",6,-0.0156,38,24,240,"ch0","up","df","max"
"566","24_05_16_08",6,0.0108,38,25,250,"ch0","up","df","max"
"567","24_05_16_08",6,0.0211,38,26,260,"ch0","up","df","max"
"568","24_05_16_08",6,0.0487,38,27,270,"ch0","up","df","max"
"569","24_05_16_08",6,0.1154,38,28,280,"ch0","up","df","max"
"570","24_05_16_08",6,0.2205,38,30,290,"ch0","up","df","max"
"571","24_05_16_08",7,0.0385,77,0,0,"ch0","up","df","max"
"572","24_05_16_08",7,-0.0139,77,1,10,"ch0","up","df","max"
"573","24_05_16_08",7,-0.0275,77,2,20,"ch0","up","df","max"
"574","24_05_16_08",7,0.0029,77,3,30,"ch0","up","df","max"
"575","24_05_16_08",7,0,77,4,40,"ch0","up","df","max"
"576","24_05_16_08",7,-0.0159,77,5,50,"ch0","up","df","max"
"577","24_05_16_08",7,-0.0066,77,6,60,"ch0","up","df","max"
"578","24_05_16_08",7,0.2334,77,7,70,"ch0","up","df","max"
"579","24_05_16_08",7,0.3429,77,8,80,"ch0","up","df","max"
"580","24_05_16_08",7,0.5012,77,9,90,"ch0","up","df","max"
"581","24_05_16_08",7,0.6063,77,10,100,"ch0","up","df","max"
"582","24_05_16_08",7,0.7026,77,11,110,"ch0","up","df","max"
"583","24_05_16_08",7,0.7726,77,12,120,"ch0","up","df","max"
"584","24_05_16_08",7,0.4825,77,13,130,"ch0","up","df","max"
"585","24_05_16_08",7,0.4514,77,14,140,"ch0","up","df","max"
"586","24_05_16_08",7,0.4604,77,15,150,"ch0","up","df","max"
"587","24_05_16_08",7,0.453,77,16,160,"ch0","up","df","max"
"588","24_05_16_08",7,0.4694,77,17,170,"ch0","up","df","max"
"589","24_05_16_08",7,0.4237,77,18,180,"ch0","up","df","max"
"590","24_05_16_08",7,0.4112,77,19,190,"ch0","up","df","max"
"591","24_05_16_08",7,0.3658,77,20,200,"ch0","up","df","max"
"592","24_05_16_08",7,0.3706,77,21,210,"ch0","up","df","max"
"593","24_05_16_08",7,0.345,77,22,220,"ch0","up","df","max"
"594","24_05_16_08",7,0.3102,77,23,230,"ch0","up","df","max"
"595","24_05_16_08",7,0.3184,77,24,240,"ch0","up","df","max"
"596","24_05_16_08",7,0.3416,77,25,250,"ch0","up","df","max"
"597","24_05_16_08",7,0.3345,77,26,260,"ch0","up","df","max"
"598","24_05_16_08",7,0.3188,77,27,270,"ch0","up","df","max"
"599","24_05_16_08",7,0.2743,77,28,280,"ch0","up","df","max"
"600","24_05_16_08",7,0.2949,77,30,290,"ch0","up","df","max"
"601","24_05_16_08",8,0.0766,59,0,0,"ch0","up","df","max"
"602","24_05_16_08",8,-0.0069,59,1,10,"ch0","up","df","max"
"603","24_05_16_08",8,-0.0057,59,2,20,"ch0","up","df","max"
"604","24_05_16_08",8,-0.064,59,3,30,"ch0","up","df","max"
"605","24_05_16_08",8,-0.0815,59,4,40,"ch0","up","df","max"
"606","24_05_16_08",8,-0.0714,59,5,50,"ch0","up","df","max"
"607","24_05_16_08",8,-0.0789,59,6,60,"ch0","up","df","max"
"608","24_05_16_08",8,0.1645,59,7,70,"ch0","up","df","max"
"609","24_05_16_08",8,0.3412,59,8,80,"ch0","up","df","max"
"610","24_05_16_08",8,0.3646,59,9,90,"ch0","up","df","max"
"611","24_05_16_08",8,0.3846,59,10,100,"ch0","up","df","max"
"612","24_05_16_08",8,0.4846,59,11,110,"ch0","up","df","max"
"613","24_05_16_08",8,0.4215,59,12,120,"ch0","up","df","max"
"614","24_05_16_08",8,0.0063,59,13,130,"ch0","up","df","max"
"615","24_05_16_08",8,-0.0551,59,14,140,"ch0","up","df","max"
"616","24_05_16_08",8,-0.073,59,15,150,"ch0","up","df","max"
"617","24_05_16_08",8,-0.0342,59,16,160,"ch0","up","df","max"
"618","24_05_16_08",8,-0.0713,59,17,170,"ch0","up","df","max"
"619","24_05_16_08",8,-0.0953,59,18,180,"ch0","up","df","max"
"620","24_05_16_08",8,-0.0783,59,19,190,"ch0","up","df","max"
"621","24_05_16_08",8,-0.0604,59,20,200,"ch0","up","df","max"
"622","24_05_16_08",8,-0.0628,59,21,210,"ch0","up","df","max"
"623","24_05_16_08",8,-0.0564,59,22,220,"ch0","up","df","max"
"624","24_05_16_08",8,-0.043,59,23,230,"ch0","up","df","max"
"625","24_05_16_08",8,-0.0323,59,24,240,"ch0","up","df","max"
"626","24_05_16_08",8,-0.015,59,25,250,"ch0","up","df","max"
"627","24_05_16_08",8,-0.005,59,26,260,"ch0","up","df","max"
"628","24_05_16_08",8,0.0295,59,27,270,"ch0","up","df","max"
"629","24_05_16_08",8,0.0546,59,28,280,"ch0","up","df","max"
"630","24_05_16_08",8,-0.0238,59,30,290,"ch0","up","df","max"
"631","24_05_16_08",9,0.0453,84,0,0,"ch0","up","df","max"
"632","24_05_16_08",9,0.0063,84,1,10,"ch0","up","df","max"
"633","24_05_16_08",9,0.0045,84,2,20,"ch0","up","df","max"
"634","24_05_16_08",9,-0.056,84,3,30,"ch0","up","df","max"
"635","24_05_16_08",9,0.1147,84,4,40,"ch0","up","df","max"
"636","24_05_16_08",9,0.1937,84,5,50,"ch0","up","df","max"
"637","24_05_16_08",9,0.1891,84,6,60,"ch0","up","df","max"
"638","24_05_16_08",9,0.3232,84,7,70,"ch0","up","df","max"
"639","24_05_16_08",9,0.6067,84,8,80,"ch0","up","df","max"
"640","24_05_16_08",9,0.4057,84,9,90,"ch0","up","df","max"
"641","24_05_16_08",9,0.4755,84,10,100,"ch0","up","df","max"
"642","24_05_16_08",9,0.6954,84,11,110,"ch0","up","df","max"
"643","24_05_16_08",9,0.6372,84,12,120,"ch0","up","df","max"
"644","24_05_16_08",9,0.4896,84,13,130,"ch0","up","df","max"
"645","24_05_16_08",9,0.4278,84,14,140,"ch0","up","df","max"
"646","24_05_16_08",9,0.6352,84,15,150,"ch0","up","df","max"
"647","24_05_16_08",9,0.5324,84,16,160,"ch0","up","df","max"
"648","24_05_16_08",9,0.4855,84,17,170,"ch0","up","df","max"
"649","24_05_16_08",9,0.5513,84,18,180,"ch0","up","df","max"
"650","24_05_16_08",9,0.5593,84,19,190,"ch0","up","df","max"
"651","24_05_16_08",9,0.486,84,20,200,"ch0","up","df","max"
"652","24_05_16_08",9,0.4483,84,21,210,"ch0","up","df","max"
"653","24_05_16_08",9,0.5593,84,22,220,"ch0","up","df","max"
"654","24_05_16_08",9,0.6157,84,23,230,"ch0","up","df","max"
"655","24_05_16_08",9,0.5313,84,24,240,"ch0","up","df","max"
"656","24_05_16_08",9,0.5188,84,25,250,"ch0","up","df","max"
"657","24_05_16_08",9,0.5895,84,26,260,"ch0","up","df","max"
"658","24_05_16_08",9,0.4752,84,27,270,"ch0","up","df","max"
"659","24_05_16_08",9,0.298,84,28,280,"ch0","up","df","max"
"660","24_05_16_08",9,0.0927,84,30,290,"ch0","up","df","max"
"661","24_05_16_08",10,0.038,105,0,0,"ch0","up","df","max"
"662","24_05_16_08",10,-0.0257,105,1,10,"ch0","up","df","max"
"663","24_05_16_08",10,0.0194,105,2,20,"ch0","up","df","max"
"664","24_05_16_08",10,-0.0316,105,3,30,"ch0","up","df","max"
"665","24_05_16_08",10,-0.0363,105,4,40,"ch0","up","df","max"
"666","24_05_16_08",10,-0.0176,105,5,50,"ch0","up","df","max"
"667","24_05_16_08",10,0.0066,105,6,60,"ch0","up","df","max"
"668","24_05_16_08",10,0.2883,105,7,70,"ch0","up","df","max"
"669","24_05_16_08",10,0.4484,105,8,80,"ch0","up","df","max"
"670","24_05_16_08",10,0.4058,105,9,90,"ch0","up","df","max"
"671","24_05_16_08",10,0.6737,105,10,100,"ch0","up","df","max"
"672","24_05_16_08",10,1.0005,105,11,110,"ch0","up","df","max"
"673","24_05_16_08",10,0.8528,105,12,120,"ch0","up","df","max"
"674","24_05_16_08",10,0.5068,105,13,130,"ch0","up","df","max"
"675","24_05_16_08",10,0.2967,105,14,140,"ch0","up","df","max"
"676","24_05_16_08",10,0.2749,105,15,150,"ch0","up","df","max"
"677","24_05_16_08",10,0.1779,105,16,160,"ch0","up","df","max"
"678","24_05_16_08",10,0.1232,105,17,170,"ch0","up","df","max"
"679","24_05_16_08",10,0.2447,105,18,180,"ch0","up","df","max"
"680","24_05_16_08",10,0.278,105,19,190,"ch0","up","df","max"
"681","24_05_16_08",10,0.2326,105,20,200,"ch0","up","df","max"
"682","24_05_16_08",10,0.1378,105,21,210,"ch0","up","df","max"
"683","24_05_16_08",10,0.0467,105,22,220,"ch0","up","df","max"
"684","24_05_16_08",10,0.0337,105,23,230,"ch0","up","df","max"
"685","24_05_16_08",10,-0.0049,105,24,240,"ch0","up","df","max"
"686","24_05_16_08",10,0.0324,105,25,250,"ch0","up","df","max"
"687","24_05_16_08",10,0.019,105,26,260,"ch0","up","df","max"
"688","24_05_16_08",10,-0.0071,105,27,270,"ch0","up","df","max"
"689","24_05_16_08",10,-0.0288,105,28,280,"ch0","up","df","max"
"690","24_05_16_08",10,-0.0033,105,30,290,"ch0","up","df","max"
"691","24_05_16_08",11,0.0134,94,0,0,"ch0","up","df","max"
"692","24_05_16_08",11,-0.0097,94,1,10,"ch0","up","df","max"
"693","24_05_16_08",11,-0.0151,94,2,20,"ch0","up","df","max"
"694","24_05_16_08",11,0.0114,94,3,30,"ch0","up","df","max"
"695","24_05_16_08",11,0.0012,94,4,40,"ch0","up","df","max"
"696","24_05_16_08",11,-0.0027,94,5,50,"ch0","up","df","max"
"697","24_05_16_08",11,-0.0238,94,6,60,"ch0","up","df","max"
"698","24_05_16_08",11,0.2347,94,7,70,"ch0","up","df","max"
"699","24_05_16_08",11,0.3839,94,8,80,"ch0","up","df","max"
"700","24_05_16_08",11,0.5177,94,9,90,"ch0","up","df","max"
"701","24_05_16_08",11,0.6284,94,10,100,"ch0","up","df","max"
"702","24_05_16_08",11,0.6613,94,11,110,"ch0","up","df","max"
"703","24_05_16_08",11,0.7335,94,12,120,"ch0","up","df","max"
"704","24_05_16_08",11,0.4883,94,13,130,"ch0","up","df","max"
"705","24_05_16_08",11,0.4152,94,14,140,"ch0","up","df","max"
"706","24_05_16_08",11,0.3696,94,15,150,"ch0","up","df","max"
"707","24_05_16_08",11,0.3423,94,16,160,"ch0","up","df","max"
"708","24_05_16_08",11,0.3308,94,17,170,"ch0","up","df","max"
"709","24_05_16_08",11,0.2846,94,18,180,"ch0","up","df","max"
"710","24_05_16_08",11,0.2597,94,19,190,"ch0","up","df","max"
"711","24_05_16_08",11,0.2426,94,20,200,"ch0","up","df","max"
"712","24_05_16_08",11,0.2092,94,21,210,"ch0","up","df","max"
"713","24_05_16_08",11,0.2119,94,22,220,"ch0","up","df","max"
"714","24_05_16_08",11,0.2347,94,23,230,"ch0","up","df","max"
"715","24_05_16_08",11,0.2596,94,24,240,"ch0","up","df","max"
"716","24_05_16_08",11,0.2749,94,25,250,"ch0","up","df","max"
"717","24_05_16_08",11,0.2633,94,26,260,"ch0","up","df","max"
"718","24_05_16_08",11,0.2867,94,27,270,"ch0","up","df","max"
"719","24_05_16_08",11,0.2868,94,28,280,"ch0","up","df","max"
"720","24_05_16_08",11,0.2817,94,30,290,"ch0","up","df","max"
"721","24_05_16_09",1,-6e-04,319,0,0,"ch0","up","df","min"
"722","24_05_16_09",1,-0.0031,319,1,10,"ch0","up","df","min"
"723","24_05_16_09",1,0.0066,319,2,20,"ch0","up","df","min"
"724","24_05_16_09",1,-0.0029,319,3,30,"ch0","up","df","min"
"725","24_05_16_09",1,-0.0244,319,4,40,"ch0","up","df","min"
"726","24_05_16_09",1,-0.0371,319,5,50,"ch0","up","df","min"
"727","24_05_16_09",1,-0.0436,319,6,60,"ch0","up","df","min"
"728","24_05_16_09",1,0.0136,319,7,70,"ch0","up","df","min"
"729","24_05_16_09",1,-0.0075,319,8,80,"ch0","up","df","min"
"730","24_05_16_09",1,9e-04,319,9,90,"ch0","up","df","min"
"731","24_05_16_09",1,-5e-04,319,10,100,"ch0","up","df","min"
"732","24_05_16_09",1,-0.0307,319,11,110,"ch0","up","df","min"
"733","24_05_16_09",1,-0.0025,319,12,120,"ch0","up","df","min"
