,id,lab_id,roi,dist,index,time,abs_int,dF_int,dF/F0_int
124,07_05_25_cell11_Fc,oreol,2,437,4,4.0,9.2403,-0.011993779903063384,-0.0012963065154639412
125,07_05_25_cell11_Fc,oreol,2,437,5,5.0,9.6756,0.442524846094555,0.04792844950045535
126,07_05_25_cell11_Fc,oreol,2,437,6,6.0,7.4861,-1.727898445073345,-0.18752948263588215
127,07_05_25_cell11_Fc,oreol,2,437,7,7.0,9.2464,0.05123358439618464,0.005571801965231863
128,07_05_25_cell11_Fc,oreol,2,437,8,8.0,9.4189,0.24252088783207526,0.02642885374738076
129,07_05_25_cell11_Fc,oreol,2,437,9,9.0,8.2497,-0.907857592802598,-0.09913728421051576
130,07_05_25_cell11_Fc,oreol,2,437,10,10.0,8.4567,-0.682062463175571,-0.0746342793932164
131,07_05_25_cell11_Fc,oreol,2,437,11,11.0,8.9383,-0.1813860855319973,-0.01988943707596711
132,07_05_25_cell11_Fc,oreol,2,437,12,12.0,9.5011,0.40060319557520074,0.0440198722195837
133,07_05_25_cell11_Fc,oreol,2,437,13,13.0,8.0883,-0.9927119373402036,-0.10931692418119339
134,07_05_25_cell11_Fc,oreol,2,437,14,14.0,9.7483,0.6870463347516615,0.07582215802889836
135,07_05_25_cell11_Fc,oreol,2,437,15,15.0,7.9792,-1.0619950032428527,-0.11746222908250246
136,07_05_25_cell11_Fc,oreol,2,437,16,16.0,7.9983,-1.022338717719391,-0.11333287718846655
137,07_05_25_cell11_Fc,oreol,2,437,17,17.0,7.8744,-1.1253585326558122,-0.12504257432293298
138,07_05_25_cell11_Fc,oreol,2,437,18,18.0,7.9567,-1.021883415497534,-0.11381385704218491
139,07_05_25_cell11_Fc,oreol,2,437,19,19.0,7.6894,-1.2675042118655995,-0.14151071536763368
140,07_05_25_cell11_Fc,oreol,2,437,20,20.0,7.6208,-1.3141585340478894,-0.14707999218728546
141,07_05_25_cell11_Fc,oreol,2,437,21,21.0,9.2317,0.31895168737311863,0.03578614239478349
142,07_05_25_cell11_Fc,oreol,2,437,22,22.0,7.9528,-0.9373277319639515,-0.10543493898208889
143,07_05_25_cell11_Fc,oreol,2,437,23,23.0,7.2292,-1.6380796809514928,-0.1847337512385115
144,07_05_25_cell11_Fc,oreol,2,437,24,24.0,7.8044,-1.0397432285308472,-0.11756232081188583
145,07_05_25_cell11_Fc,oreol,2,437,25,25.0,8.3694,-0.4515371976116427,-0.051188996410426006
146,07_05_25_cell11_Fc,oreol,2,437,26,26.0,8.1475,-0.6501838015095966,-0.07390397474822084
147,07_05_25_cell11_Fc,oreol,2,437,27,27.0,7.9425,-0.8318415326292596,-0.09480386984435007
148,07_05_25_cell11_Fc,oreol,2,437,28,28.0,7.5625,-1.1885288510477032,-0.1358158990534477
149,07_05_25_cell11_Fc,oreol,2,437,29,29.0,7.6639,-1.0639137922373578,-0.12189938649026248
150,07_05_25_cell11_Fc,oreol,2,437,30,30.0,6.8811,-1.8235971765533217,-0.20949549557422478
151,07_05_25_cell11_Fc,oreol,2,437,31,31.0,8.5442,-0.13764378702880364,-0.01585427230448399
152,07_05_25_cell11_Fc,oreol,2,437,32,32.0,7.5294,-1.1297124484828371,-0.13046448545187758
153,07_05_25_cell11_Fc,oreol,2,437,33,33.0,8.0111,-0.6256896970331276,-0.07244461357070102
154,07_05_25_cell11_Fc,oreol,2,437,34,34.0,7.3861,-1.2286827326109284,-0.14262474005763018
155,07_05_25_cell11_Fc,oreol,2,437,35,35.0,9.7256,1.1323933452928987,0.13177842074719617
156,07_05_25_cell11_Fc,oreol,2,437,36,36.0,8.5269,-0.0449913633490322,-0.005248681786455602
157,07_05_25_cell11_Fc,oreol,2,437,37,37.0,7.1658,-1.3853270048283983,-0.16200456429825358
158,07_05_25_cell11_Fc,oreol,2,437,38,38.0,8.3989,-0.13198218339351087,-0.015471126251378168
159,07_05_25_cell11_Fc,oreol,2,437,39,39.0,9.6994,1.1883427824625858,0.1396226751433108
160,07_05_25_cell11_Fc,oreol,2,437,40,40.0,9.9906,1.4986814162619773,0.17648417671751426
161,07_05_25_cell11_Fc,oreol,2,437,41,41.0,10.7417,2.2684494956311863,0.2677199757590974
162,07_05_25_cell11_Fc,oreol,2,437,42,42.0,10.5656,2.11042209774088,0.24960245846744358
163,07_05_25_cell11_Fc,oreol,2,437,43,43.0,9.0467,0.6090108924647062,0.07217773618197965
164,07_05_25_cell11_Fc,oreol,2,437,44,44.0,8.1989,-0.22186670043229206,-0.026347600055469295
165,07_05_25_cell11_Fc,oreol,2,437,45,45.0,9.7517,1.3471933539240535,0.1602947982333978
166,07_05_25_cell11_Fc,oreol,2,437,46,46.0,9.5797,1.1909058327324242,0.1419635115896075
167,07_05_25_cell11_Fc,oreol,2,437,47,47.0,9.4889,1.115105508748849,0.13316627122138433
168,07_05_25_cell11_Fc,oreol,2,437,48,48.0,9.6419,1.2825637491310324,0.15342808228007684
169,07_05_25_cell11_Fc,oreol,2,437,49,49.0,10.5114,2.1657844058751703,0.2595119874519952
170,07_05_25_cell11_Fc,oreol,2,437,50,50.0,9.9033,1.5709105406202983,0.18852986456641507
171,07_05_25_cell11_Fc,oreol,2,437,51,51.0,9.4944,1.1746220268518641,0.14118354550069254
172,07_05_25_cell11_Fc,oreol,2,437,52,52.0,10.0611,1.75334346432793,0.21104868827269568
173,07_05_25_cell11_Fc,oreol,2,437,53,53.0,9.7361,1.4398710134895811,0.17355705675663624
174,07_05_25_cell11_Fc,oreol,2,437,54,54.0,8.9036,0.6184246945391401,0.074642218466222
175,07_05_25_cell11_Fc,oreol,2,437,55,55.0,8.6489,0.3743339006739781,0.0452391580220478
176,07_05_25_cell11_Fc,oreol,2,437,56,56.0,8.1256,-0.1387551759810588,-0.016789685248833754
177,07_05_25_cell11_Fc,oreol,2,437,57,57.0,8.2981,0.043685422129671636,0.00529239922895734
178,07_05_25_cell11_Fc,oreol,2,437,58,58.0,9.1469,0.9022397257117767,0.10943263057824394
179,07_05_25_cell11_Fc,oreol,2,437,59,59.0,8.6356,0.40035933435556004,0.048615639943697844
180,07_05_25_cell11_Fc,oreol,2,437,60,60.0,8.5764,0.3506397901289944,0.042627095224902545
181,07_05_25_cell11_Fc,oreol,2,437,61,61.0,7.6286,-0.5877403483174835,-0.07153300966002711
182,07_05_25_cell11_Fc,oreol,2,437,62,62.0,9.5425,1.335637263837306,0.16274638759972895
183,07_05_25_cell11_Fc,oreol,2,437,63,63.0,7.8911,-0.3060118332749262,-0.03733161443973516
184,07_05_25_cell11_Fc,oreol,2,437,64,64.0,9.2992,1.1120764488834851,0.13583292956366155
185,07_05_25_cell11_Fc,oreol,2,437,65,65.0,7.0253,-1.1513761607147819,-0.1408126318388679
186,07_05_25_cell11_Fc,oreol,2,437,66,66.0,7.6308,-0.5349259579245951,-0.06550841616128392
187,07_05_25_cell11_Fc,oreol,2,437,67,67.0,9.465,1.3106967668541714,0.16073681949015783
188,07_05_25_cell11_Fc,oreol,2,437,68,68.0,8.7211,0.5788990263101557,0.07109849513632605
189,07_05_25_cell11_Fc,oreol,2,437,69,69.0,8.5983,0.46896911180279055,0.057688288902191194
190,07_05_25_cell11_Fc,oreol,2,437,70,70.0,8.1953,0.0795301377368105,0.009799483826287264
191,07_05_25_cell11_Fc,oreol,2,437,71,71.0,7.365,-0.7363053825678891,-0.09088725184366532
192,07_05_25_cell11_Fc,oreol,2,437,72,72.0,6.7097,-1.376261359575052,-0.17020333341675545
193,07_05_25_cell11_Fc,oreol,2,437,73,73.0,7.5125,-0.5572425910880945,-0.06905332912396626
194,07_05_25_cell11_Fc,oreol,2,437,74,74.0,8.6781,0.6255083919476299,0.0776783270235914
195,07_05_25_cell11_Fc,oreol,2,437,75,75.0,8.7656,0.7311865024282813,0.0910073333193073
196,07_05_25_cell11_Fc,oreol,2,437,76,76.0,7.8378,-0.17742250208071475,-0.022135754053028745
197,07_05_25_cell11_Fc,oreol,2,437,77,77.0,6.9939,-1.001168295811965,-0.12522340649767663
198,07_05_25_cell11_Fc,oreol,2,437,78,78.0,7.7522,-0.22170166840182315,-0.027803333897192826
199,07_05_25_cell11_Fc,oreol,2,437,79,79.0,7.8078,-0.14404920609039173,-0.01811523394342252
200,07_05_25_cell11_Fc,oreol,2,437,80,80.0,8.1953,0.26650358905518345,0.03361220570945784
201,07_05_25_cell11_Fc,oreol,2,437,81,81.0,8.2856,0.3807683599710554,0.048169337206667266
202,07_05_25_cell11_Fc,oreol,2,437,82,82.0,7.0019,-0.877982202809032,-0.1114200984491461
203,07_05_25_cell11_Fc,oreol,2,437,83,83.0,8.8322,0.9780128429500685,0.12452085190536397
204,07_05_25_cell11_Fc,oreol,2,437,84,84.0,7.2936,-0.5340702058550741,-0.06822840432932525
205,07_05_25_cell11_Fc,oreol,2,437,85,85.0,7.0275,-0.7728948494953025,-0.09908406746170163
206,07_05_25_cell11_Fc,oreol,2,437,86,86.0,7.7581,-0.01437305509963771,-0.0018492360392906976
207,07_05_25_cell11_Fc,oreol,2,437,87,87.0,8.1419,0.39813832059047627,0.05141377692347614
208,07_05_25_cell11_Fc,oreol,2,437,88,88.0,7.0517,-0.6629238683849863,-0.0859311800636672
209,07_05_25_cell11_Fc,oreol,2,437,89,89.0,8.3811,0.6962636085617451,0.09060213730080749
210,07_05_25_cell11_Fc,oreol,2,437,90,90.0,7.6425,-0.012116371477809196,-0.0015828842217301081
211,07_05_25_cell11_Fc,oreol,2,437,91,91.0,7.5436,-0.08039958882149012,-0.010545576598180914
212,07_05_25_cell11_Fc,oreol,2,437,92,92.0,7.9156,0.32245858852954434,0.04246733446574721
213,07_05_25_cell11_Fc,oreol,2,437,93,93.0,6.6567,-0.9053090871345777,-0.11971859162329343
214,07_05_25_cell11_Fc,oreol,2,437,94,94.0,6.9019,-0.6287522086726574,-0.08349190488404609
