"","id","roi","int","index_app","i_app"
"1151","24_05_30_cell2_ch1",1,193.1385,50,"75"
"1152","24_05_30_cell2_ch1",1,192.0549,51,"75"
"1153","24_05_30_cell2_ch1",1,191.4817,52,"75"
"1154","24_05_30_cell2_ch1",1,189.9082,53,"75"
"1155","24_05_30_cell2_ch1",1,188.324,54,"75"
"1156","24_05_30_cell2_ch1",2,459.4342,0,"75"
"1157","24_05_30_cell2_ch1",2,456.0577,1,"75"
"1158","24_05_30_cell2_ch1",2,452.224,2,"75"
"1159","24_05_30_cell2_ch1",2,449.8956,3,"75"
"1160","24_05_30_cell2_ch1",2,447.7673,4,"75"
"1161","24_05_30_cell2_ch1",2,503.5592,5,"75"
"1162","24_05_30_cell2_ch1",2,641.075,6,"75"
"1163","24_05_30_cell2_ch1",2,747.0755,7,"75"
"1164","24_05_30_cell2_ch1",2,830.7292,8,"75"
"1165","24_05_30_cell2_ch1",2,898.8995,9,"75"
"1166","24_05_30_cell2_ch1",2,954.1962,10,"75"
"1167","24_05_30_cell2_ch1",2,1000.9184,11,"75"
"1168","24_05_30_cell2_ch1",2,1045.317,12,"75"
"1169","24_05_30_cell2_ch1",2,1087.7673,13,"75"
"1170","24_05_30_cell2_ch1",2,1125.487,14,"75"
"1171","24_05_30_cell2_ch1",2,1161.7513,15,"75"
"1172","24_05_30_cell2_ch1",2,1193.5379,16,"75"
"1173","24_05_30_cell2_ch1",2,1220.591,17,"75"
"1174","24_05_30_cell2_ch1",2,1245.5889,18,"75"
"1175","24_05_30_cell2_ch1",2,1267.9462,19,"75"
"1176","24_05_30_cell2_ch1",2,1305.2785,20,"75"
"1177","24_05_30_cell2_ch1",2,1328.0332,21,"75"
"1178","24_05_30_cell2_ch1",2,1354.115,22,"75"
"1179","24_05_30_cell2_ch1",2,1155.814,23,"75"
"1180","24_05_30_cell2_ch1",2,1025.2479,24,"75"
"1181","24_05_30_cell2_ch1",2,933.5051,25,"75"
"1182","24_05_30_cell2_ch1",2,867.94,26,"75"
"1183","24_05_30_cell2_ch1",2,817.464,27,"75"
"1184","24_05_30_cell2_ch1",2,777.4423,28,"75"
"1185","24_05_30_cell2_ch1",2,745.1019,29,"75"
"1186","24_05_30_cell2_ch1",2,718.2538,30,"75"
"1187","24_05_30_cell2_ch1",2,694.3403,31,"75"
"1188","24_05_30_cell2_ch1",2,675.2459,32,"75"
"1189","24_05_30_cell2_ch1",2,657.8016,33,"75"
"1190","24_05_30_cell2_ch1",2,642.3687,34,"75"
"1191","24_05_30_cell2_ch1",2,629.24,35,"75"
"1192","24_05_30_cell2_ch1",2,616.9653,36,"75"
"1193","24_05_30_cell2_ch1",2,606.176,37,"75"
"1194","24_05_30_cell2_ch1",2,596.1752,38,"75"
"1195","24_05_30_cell2_ch1",2,586.7173,39,"75"
"1196","24_05_30_cell2_ch1",2,577.7209,40,"75"
"1197","24_05_30_cell2_ch1",2,570.2343,41,"75"
"1198","24_05_30_cell2_ch1",2,563.4011,42,"75"
"1199","24_05_30_cell2_ch1",2,556.5649,43,"75"
"1200","24_05_30_cell2_ch1",2,550.2095,44,"75"
"1201","24_05_30_cell2_ch1",2,544.1242,45,"75"
"1202","24_05_30_cell2_ch1",2,539.0734,46,"75"
"1203","24_05_30_cell2_ch1",2,532.7588,47,"75"
"1204","24_05_30_cell2_ch1",2,527.7748,48,"75"
"1205","24_05_30_cell2_ch1",2,522.1898,49,"75"
"1206","24_05_30_cell2_ch1",2,517.803,50,"75"
"1207","24_05_30_cell2_ch1",2,513.6069,51,"75"
"1208","24_05_30_cell2_ch1",2,509.9847,52,"75"
"1209","24_05_30_cell2_ch1",2,506.3572,53,"75"
"1210","24_05_30_cell2_ch1",2,501.9946,54,"75"
"1211","24_05_30_cell2_ch1",3,192.5953,0,"75"
"1212","24_05_30_cell2_ch1",3,190.97,1,"75"
"1213","24_05_30_cell2_ch1",3,189.8407,2,"75"
"1214","24_05_30_cell2_ch1",3,188.7143,3,"75"
"1215","24_05_30_cell2_ch1",3,188.5247,4,"75"
"1216","24_05_30_cell2_ch1",3,201.7098,5,"75"
"1217","24_05_30_cell2_ch1",3,248.2565,6,"75"
"1218","24_05_30_cell2_ch1",3,301.1613,7,"75"
"1219","24_05_30_cell2_ch1",3,351.2791,8,"75"
"1220","24_05_30_cell2_ch1",3,396.2404,9,"75"
"1221","24_05_30_cell2_ch1",3,435.5922,10,"75"
"1222","24_05_30_cell2_ch1",3,471.4842,11,"75"
"1223","24_05_30_cell2_ch1",3,502.5754,12,"75"
"1224","24_05_30_cell2_ch1",3,533.1281,13,"75"
"1225","24_05_30_cell2_ch1",3,562.0759,14,"75"
"1226","24_05_30_cell2_ch1",3,589.1918,15,"75"
"1227","24_05_30_cell2_ch1",3,612.892,16,"75"
"1228","24_05_30_cell2_ch1",3,632.5076,17,"75"
"1229","24_05_30_cell2_ch1",3,650.6947,18,"75"
"1230","24_05_30_cell2_ch1",3,666.2967,19,"75"
"1231","24_05_30_cell2_ch1",3,687.5156,20,"75"
"1232","24_05_30_cell2_ch1",3,709.5505,21,"75"
"1233","24_05_30_cell2_ch1",3,728.77,22,"75"
"1234","24_05_30_cell2_ch1",3,673.4203,23,"75"
"1235","24_05_30_cell2_ch1",3,591.4673,24,"75"
"1236","24_05_30_cell2_ch1",3,516.3131,25,"75"
"1237","24_05_30_cell2_ch1",3,457.4931,26,"75"
"1238","24_05_30_cell2_ch1",3,409.7686,27,"75"
"1239","24_05_30_cell2_ch1",3,370.945,28,"75"
"1240","24_05_30_cell2_ch1",3,340.9289,29,"75"
"1241","24_05_30_cell2_ch1",3,318.0043,30,"75"
"1242","24_05_30_cell2_ch1",3,297.984,31,"75"
"1243","24_05_30_cell2_ch1",3,283.3763,32,"75"
"1244","24_05_30_cell2_ch1",3,271.6799,33,"75"
"1245","24_05_30_cell2_ch1",3,260.8319,34,"75"
"1246","24_05_30_cell2_ch1",3,253.2449,35,"75"
"1247","24_05_30_cell2_ch1",3,245.9122,36,"75"
"1248","24_05_30_cell2_ch1",3,239.869,37,"75"
"1249","24_05_30_cell2_ch1",3,235.455,38,"75"
"1250","24_05_30_cell2_ch1",3,231.5474,39,"75"
"1251","24_05_30_cell2_ch1",3,226.5545,40,"75"
"1252","24_05_30_cell2_ch1",3,223.0395,41,"75"
"1253","24_05_30_cell2_ch1",3,220.8245,42,"75"
"1254","24_05_30_cell2_ch1",3,216.8207,43,"75"
"1255","24_05_30_cell2_ch1",3,215.2034,44,"75"
"1256","24_05_30_cell2_ch1",3,213.2861,45,"75"
"1257","24_05_30_cell2_ch1",3,211.7076,46,"75"
"1258","24_05_30_cell2_ch1",3,209.5046,47,"75"
"1259","24_05_30_cell2_ch1",3,208.2055,48,"75"
"1260","24_05_30_cell2_ch1",3,206.4231,49,"75"
"1261","24_05_30_cell2_ch1",3,205.0563,50,"75"
"1262","24_05_30_cell2_ch1",3,203.1298,51,"75"
"1263","24_05_30_cell2_ch1",3,202.3697,52,"75"
"1264","24_05_30_cell2_ch1",3,202.3552,53,"75"
"1265","24_05_30_cell2_ch1",3,201.2531,54,"75"
"1266","24_05_30_cell2_ch1",4,405.8055,0,"75"
"1267","24_05_30_cell2_ch1",4,402.5992,1,"75"
"1268","24_05_30_cell2_ch1",4,399.005,2,"75"
"1269","24_05_30_cell2_ch1",4,395.997,3,"75"
"1270","24_05_30_cell2_ch1",4,393.8584,4,"75"
"1271","24_05_30_cell2_ch1",4,440.595,5,"75"
"1272","24_05_30_cell2_ch1",4,572.067,6,"75"
"1273","24_05_30_cell2_ch1",4,684.938,7,"75"
"1274","24_05_30_cell2_ch1",4,779.5299,8,"75"
"1275","24_05_30_cell2_ch1",4,860.2055,9,"75"
"1276","24_05_30_cell2_ch1",4,928.899,10,"75"
"1277","24_05_30_cell2_ch1",4,990.4565,11,"75"
"1278","24_05_30_cell2_ch1",4,1046.5444,12,"75"
"1279","24_05_30_cell2_ch1",4,1104.4124,13,"75"
"1280","24_05_30_cell2_ch1",4,1154.0029,14,"75"
"1281","24_05_30_cell2_ch1",4,1200.6923,15,"75"
"1282","24_05_30_cell2_ch1",4,1240.06,16,"75"
"1283","24_05_30_cell2_ch1",4,1271.5972,17,"75"
"1284","24_05_30_cell2_ch1",4,1298.6471,18,"75"
"1285","24_05_30_cell2_ch1",4,1324.7437,19,"75"
"1286","24_05_30_cell2_ch1",4,1368.0113,20,"75"
"1287","24_05_30_cell2_ch1",4,1401.3617,21,"75"
"1288","24_05_30_cell2_ch1",4,1436.1631,22,"75"
"1289","24_05_30_cell2_ch1",4,1247.9316,23,"75"
"1290","24_05_30_cell2_ch1",4,1093.6222,24,"75"
"1291","24_05_30_cell2_ch1",4,977.2171,25,"75"
"1292","24_05_30_cell2_ch1",4,889.3426,26,"75"
"1293","24_05_30_cell2_ch1",4,819.0183,27,"75"
"1294","24_05_30_cell2_ch1",4,760.9898,28,"75"
"1295","24_05_30_cell2_ch1",4,714.2359,29,"75"
"1296","24_05_30_cell2_ch1",4,677.1818,30,"75"
"1297","24_05_30_cell2_ch1",4,644.2532,31,"75"
"1298","24_05_30_cell2_ch1",4,617.9787,32,"75"
"1299","24_05_30_cell2_ch1",4,595.2952,33,"75"
"1300","24_05_30_cell2_ch1",4,576.0564,34,"75"
"1301","24_05_30_cell2_ch1",4,560.1554,35,"75"
"1302","24_05_30_cell2_ch1",4,544.8308,36,"75"
"1303","24_05_30_cell2_ch1",4,532.1963,37,"75"
"1304","24_05_30_cell2_ch1",4,520.9899,38,"75"
"1305","24_05_30_cell2_ch1",4,511.1312,39,"75"
"1306","24_05_30_cell2_ch1",4,500.0055,40,"75"
"1307","24_05_30_cell2_ch1",4,491.5238,41,"75"
"1308","24_05_30_cell2_ch1",4,483.9791,42,"75"
"1309","24_05_30_cell2_ch1",4,476.1594,43,"75"
"1310","24_05_30_cell2_ch1",4,470.5753,44,"75"
"1311","24_05_30_cell2_ch1",4,465.0328,45,"75"
"1312","24_05_30_cell2_ch1",4,460.7767,46,"75"
"1313","24_05_30_cell2_ch1",4,455.8357,47,"75"
"1314","24_05_30_cell2_ch1",4,452.1412,48,"75"
"1315","24_05_30_cell2_ch1",4,448.3305,49,"75"
"1316","24_05_30_cell2_ch1",4,444.0548,50,"75"
"1317","24_05_30_cell2_ch1",4,439.3354,51,"75"
"1318","24_05_30_cell2_ch1",4,435.705,52,"75"
"1319","24_05_30_cell2_ch1",4,433.4076,53,"75"
"1320","24_05_30_cell2_ch1",4,430.3749,54,"75"
"1321","24_05_30_cell2_ch1",5,766.2729,0,"75"
"1322","24_05_30_cell2_ch1",5,759.7853,1,"75"
"1323","24_05_30_cell2_ch1",5,753.055,2,"75"
"1324","24_05_30_cell2_ch1",5,747.5848,3,"75"
"1325","24_05_30_cell2_ch1",5,742.5714,4,"75"
"1326","24_05_30_cell2_ch1",5,900.7691,5,"75"
"1327","24_05_30_cell2_ch1",5,1233.8627,6,"75"
"1328","24_05_30_cell2_ch1",5,1471.8181,7,"75"
"1329","24_05_30_cell2_ch1",5,1655.1387,8,"75"
"1330","24_05_30_cell2_ch1",5,1803.0924,9,"75"
"1331","24_05_30_cell2_ch1",5,1923.1797,10,"75"
"1332","24_05_30_cell2_ch1",5,2028.544,11,"75"
"1333","24_05_30_cell2_ch1",5,2128.6306,12,"75"
"1334","24_05_30_cell2_ch1",5,2224.2537,13,"75"
"1335","24_05_30_cell2_ch1",5,2306.5547,14,"75"
"1336","24_05_30_cell2_ch1",5,2382.4217,15,"75"
"1337","24_05_30_cell2_ch1",5,2444.1561,16,"75"
"1338","24_05_30_cell2_ch1",5,2491.825,17,"75"
"1339","24_05_30_cell2_ch1",5,2533.0898,18,"75"
"1340","24_05_30_cell2_ch1",5,2572.4424,19,"75"
"1341","24_05_30_cell2_ch1",5,2640.6961,20,"75"
"1342","24_05_30_cell2_ch1",5,2685.9859,21,"75"
"1343","24_05_30_cell2_ch1",5,2740.719,22,"75"
"1344","24_05_30_cell2_ch1",5,2281.8665,23,"75"
"1345","24_05_30_cell2_ch1",5,1984.9251,24,"75"
"1346","24_05_30_cell2_ch1",5,1778.753,25,"75"
"1347","24_05_30_cell2_ch1",5,1629.5977,26,"75"
"1348","24_05_30_cell2_ch1",5,1513.2684,27,"75"
"1349","24_05_30_cell2_ch1",5,1419.4348,28,"75"
"1350","24_05_30_cell2_ch1",5,1343.2238,29,"75"
"1351","24_05_30_cell2_ch1",5,1280.8785,30,"75"
"1352","24_05_30_cell2_ch1",5,1225.2895,31,"75"
"1353","24_05_30_cell2_ch1",5,1179.2349,32,"75"
"1354","24_05_30_cell2_ch1",5,1139.1377,33,"75"
"1355","24_05_30_cell2_ch1",5,1104.9744,34,"75"
"1356","24_05_30_cell2_ch1",5,1075.0884,35,"75"
"1357","24_05_30_cell2_ch1",5,1047.4087,36,"75"
"1358","24_05_30_cell2_ch1",5,1023.7286,37,"75"
"1359","24_05_30_cell2_ch1",5,1001.2288,38,"75"
"1360","24_05_30_cell2_ch1",5,980.9569,39,"75"
"1361","24_05_30_cell2_ch1",5,961.2441,40,"75"
"1362","24_05_30_cell2_ch1",5,945.6846,41,"75"
"1363","24_05_30_cell2_ch1",5,931.0493,42,"75"
"1364","24_05_30_cell2_ch1",5,917.0592,43,"75"
"1365","24_05_30_cell2_ch1",5,904.7793,44,"75"
"1366","24_05_30_cell2_ch1",5,893.1015,45,"75"
"1367","24_05_30_cell2_ch1",5,883.8562,46,"75"
"1368","24_05_30_cell2_ch1",5,874.3553,47,"75"
"1369","24_05_30_cell2_ch1",5,867.1013,48,"75"
"1370","24_05_30_cell2_ch1",5,858.9405,49,"75"
"1371","24_05_30_cell2_ch1",5,850.7851,50,"75"
"1372","24_05_30_cell2_ch1",5,841.6352,51,"75"
"1373","24_05_30_cell2_ch1",5,833.7996,52,"75"
"1374","24_05_30_cell2_ch1",5,827.2515,53,"75"
"1375","24_05_30_cell2_ch1",5,820.9592,54,"75"
"1376","24_05_30_cell3_ch1",1,91.1294,0,"75"
"1377","24_05_30_cell3_ch1",1,90.2048,1,"75"
"1378","24_05_30_cell3_ch1",1,89.8318,2,"75"
"1379","24_05_30_cell3_ch1",1,89.1305,3,"75"
"1380","24_05_30_cell3_ch1",1,89.1206,4,"75"
"1381","24_05_30_cell3_ch1",1,95.7627,5,"75"
"1382","24_05_30_cell3_ch1",1,132.4079,6,"75"
"1383","24_05_30_cell3_ch1",1,165.0601,7,"75"
"1384","24_05_30_cell3_ch1",1,193.6195,8,"75"
"1385","24_05_30_cell3_ch1",1,216.6817,9,"75"
"1386","24_05_30_cell3_ch1",1,236.2705,10,"75"
"1387","24_05_30_cell3_ch1",1,255.6068,11,"75"
"1388","24_05_30_cell3_ch1",1,267.6888,12,"75"
"1389","24_05_30_cell3_ch1",1,276.7624,13,"75"
"1390","24_05_30_cell3_ch1",1,286.1383,14,"75"
"1391","24_05_30_cell3_ch1",1,296.7712,15,"75"
"1392","24_05_30_cell3_ch1",1,304.7254,16,"75"
"1393","24_05_30_cell3_ch1",1,313.545,17,"75"
"1394","24_05_30_cell3_ch1",1,320.6388,18,"75"
"1395","24_05_30_cell3_ch1",1,327.3037,19,"75"
"1396","24_05_30_cell3_ch1",1,333.157,20,"75"
"1397","24_05_30_cell3_ch1",1,338.6837,21,"75"
"1398","24_05_30_cell3_ch1",1,339.7667,22,"75"
"1399","24_05_30_cell3_ch1",1,300.5702,23,"75"
"1400","24_05_30_cell3_ch1",1,253.3687,24,"75"
"1401","24_05_30_cell3_ch1",1,217.6789,25,"75"
"1402","24_05_30_cell3_ch1",1,192.3737,26,"75"
"1403","24_05_30_cell3_ch1",1,174.527,27,"75"
"1404","24_05_30_cell3_ch1",1,160.2099,28,"75"
"1405","24_05_30_cell3_ch1",1,151.015,29,"75"
"1406","24_05_30_cell3_ch1",1,141.8355,30,"75"
"1407","24_05_30_cell3_ch1",1,135.3429,31,"75"
"1408","24_05_30_cell3_ch1",1,131.357,32,"75"
"1409","24_05_30_cell3_ch1",1,126.0302,33,"75"
"1410","24_05_30_cell3_ch1",1,122.6691,34,"75"
"1411","24_05_30_cell3_ch1",1,119.5036,35,"75"
"1412","24_05_30_cell3_ch1",1,117.6745,36,"75"
"1413","24_05_30_cell3_ch1",1,115.4161,37,"75"
"1414","24_05_30_cell3_ch1",1,113.2688,38,"75"
"1415","24_05_30_cell3_ch1",1,111.5416,39,"75"
"1416","24_05_30_cell3_ch1",1,110.0027,40,"75"
"1417","24_05_30_cell3_ch1",1,109.0442,41,"75"
"1418","24_05_30_cell3_ch1",1,107.9145,42,"75"
"1419","24_05_30_cell3_ch1",1,106.8457,43,"75"
"1420","24_05_30_cell3_ch1",1,105.2312,44,"75"
"1421","24_05_30_cell3_ch1",1,104.0041,45,"75"
"1422","24_05_30_cell3_ch1",1,103.525,46,"75"
"1423","24_05_30_cell3_ch1",1,101.7986,47,"75"
"1424","24_05_30_cell3_ch1",1,101.4444,48,"75"
"1425","24_05_30_cell3_ch1",1,100.2366,49,"75"
"1426","24_05_30_cell3_ch1",1,99.8416,50,"75"
"1427","24_05_30_cell3_ch1",1,98.8532,51,"75"
"1428","24_05_30_cell3_ch1",1,98.7432,52,"75"
"1429","24_05_30_cell3_ch1",1,97.8631,53,"75"
"1430","24_05_30_cell3_ch1",1,97.2298,54,"75"
"1431","24_05_30_cell3_ch1",2,238.7949,0,"75"
"1432","24_05_30_cell3_ch1",2,236.7854,1,"75"
"1433","24_05_30_cell3_ch1",2,235.3481,2,"75"
"1434","24_05_30_cell3_ch1",2,233.6342,3,"75"
"1435","24_05_30_cell3_ch1",2,232.896,4,"75"
"1436","24_05_30_cell3_ch1",2,254.7369,5,"75"
"1437","24_05_30_cell3_ch1",2,344.9499,6,"75"
"1438","24_05_30_cell3_ch1",2,409.78,7,"75"
"1439","24_05_30_cell3_ch1",2,460.7654,8,"75"
"1440","24_05_30_cell3_ch1",2,500.4783,9,"75"
"1441","24_05_30_cell3_ch1",2,534.5375,10,"75"
"1442","24_05_30_cell3_ch1",2,566.5922,11,"75"
"1443","24_05_30_cell3_ch1",2,589.2734,12,"75"
"1444","24_05_30_cell3_ch1",2,607.0196,13,"75"
"1445","24_05_30_cell3_ch1",2,624.7294,14,"75"
"1446","24_05_30_cell3_ch1",2,644.6288,15,"75"
"1447","24_05_30_cell3_ch1",2,659.7483,16,"75"
"1448","24_05_30_cell3_ch1",2,675.6414,17,"75"
"1449","24_05_30_cell3_ch1",2,688.6915,18,"75"
"1450","24_05_30_cell3_ch1",2,701.2951,19,"75"
"1451","24_05_30_cell3_ch1",2,712.1208,20,"75"
"1452","24_05_30_cell3_ch1",2,722.399,21,"75"
"1453","24_05_30_cell3_ch1",2,727.6611,22,"75"
"1454","24_05_30_cell3_ch1",2,624.0655,23,"75"
"1455","24_05_30_cell3_ch1",2,545.0392,24,"75"
"1456","24_05_30_cell3_ch1",2,491.0172,25,"75"
"1457","24_05_30_cell3_ch1",2,452.1479,26,"75"
"1458","24_05_30_cell3_ch1",2,423.392,27,"75"
"1459","24_05_30_cell3_ch1",2,399.4719,28,"75"
"1460","24_05_30_cell3_ch1",2,382.5271,29,"75"
"1461","24_05_30_cell3_ch1",2,365.961,30,"75"
"1462","24_05_30_cell3_ch1",2,353.6354,31,"75"
"1463","24_05_30_cell3_ch1",2,344.1044,32,"75"
"1464","24_05_30_cell3_ch1",2,333.3675,33,"75"
"1465","24_05_30_cell3_ch1",2,325.5003,34,"75"
"1466","24_05_30_cell3_ch1",2,318.3506,35,"75"
"1467","24_05_30_cell3_ch1",2,312.7723,36,"75"
"1468","24_05_30_cell3_ch1",2,307.1252,37,"75"
"1469","24_05_30_cell3_ch1",2,301.8525,38,"75"
"1470","24_05_30_cell3_ch1",2,297.2881,39,"75"
"1471","24_05_30_cell3_ch1",2,292.8686,40,"75"
"1472","24_05_30_cell3_ch1",2,289.8183,41,"75"
"1473","24_05_30_cell3_ch1",2,286.0448,42,"75"
"1474","24_05_30_cell3_ch1",2,282.9975,43,"75"
"1475","24_05_30_cell3_ch1",2,279.5202,44,"75"
"1476","24_05_30_cell3_ch1",2,275.7953,45,"75"
"1477","24_05_30_cell3_ch1",2,273.878,46,"75"
"1478","24_05_30_cell3_ch1",2,270.2412,47,"75"
"1479","24_05_30_cell3_ch1",2,268.0821,48,"75"
"1480","24_05_30_cell3_ch1",2,265.4714,49,"75"
"1481","24_05_30_cell3_ch1",2,263.6007,50,"75"
"1482","24_05_30_cell3_ch1",2,261.1304,51,"75"
"1483","24_05_30_cell3_ch1",2,259.8193,52,"75"
"1484","24_05_30_cell3_ch1",2,257.734,53,"75"
"1485","24_05_30_cell3_ch1",2,256.2222,54,"75"
"1486","24_05_30_cell3_ch1",3,80.9852,0,"75"
"1487","24_05_30_cell3_ch1",3,79.5308,1,"75"
"1488","24_05_30_cell3_ch1",3,80.2449,2,"75"
"1489","24_05_30_cell3_ch1",3,78.2663,3,"75"
"1490","24_05_30_cell3_ch1",3,78.7744,4,"75"
"1491","24_05_30_cell3_ch1",3,85.6784,5,"75"
"1492","24_05_30_cell3_ch1",3,121.9659,6,"75"
"1493","24_05_30_cell3_ch1",3,168.0183,7,"75"
"1494","24_05_30_cell3_ch1",3,212.6151,8,"75"
"1495","24_05_30_cell3_ch1",3,251.4205,9,"75"
"1496","24_05_30_cell3_ch1",3,285.3303,10,"75"
"1497","24_05_30_cell3_ch1",3,314.4747,11,"75"
"1498","24_05_30_cell3_ch1",3,340.436,12,"75"
"1499","24_05_30_cell3_ch1",3,363.8052,13,"75"
"1500","24_05_30_cell3_ch1",3,382.0991,14,"75"
"1501","24_05_30_cell3_ch1",3,401.5016,15,"75"
"1502","24_05_30_cell3_ch1",3,414.4971,16,"75"
"1503","24_05_30_cell3_ch1",3,429.0518,17,"75"
"1504","24_05_30_cell3_ch1",3,440.7721,18,"75"
"1505","24_05_30_cell3_ch1",3,452.7581,19,"75"
"1506","24_05_30_cell3_ch1",3,464.65,20,"75"
"1507","24_05_30_cell3_ch1",3,473.276,21,"75"
"1508","24_05_30_cell3_ch1",3,479.8876,22,"75"
"1509","24_05_30_cell3_ch1",3,439.3148,23,"75"
"1510","24_05_30_cell3_ch1",3,374.7948,24,"75"
"1511","24_05_30_cell3_ch1",3,316.2033,25,"75"
"1512","24_05_30_cell3_ch1",3,268.8724,26,"75"
"1513","24_05_30_cell3_ch1",3,231.3978,27,"75"
"1514","24_05_30_cell3_ch1",3,201.326,28,"75"
"1515","24_05_30_cell3_ch1",3,179.9085,29,"75"
"1516","24_05_30_cell3_ch1",3,161.7945,30,"75"
"1517","24_05_30_cell3_ch1",3,148.1162,31,"75"
"1518","24_05_30_cell3_ch1",3,137.5841,32,"75"
"1519","24_05_30_cell3_ch1",3,128.1878,33,"75"
"1520","24_05_30_cell3_ch1",3,120.863,34,"75"
"1521","24_05_30_cell3_ch1",3,115.0374,35,"75"
"1522","24_05_30_cell3_ch1",3,111.5099,36,"75"
"1523","24_05_30_cell3_ch1",3,107.8452,37,"75"
"1524","24_05_30_cell3_ch1",3,104.345,38,"75"
"1525","24_05_30_cell3_ch1",3,102.0289,39,"75"
"1526","24_05_30_cell3_ch1",3,99.6596,40,"75"
"1527","24_05_30_cell3_ch1",3,99.1459,41,"75"
"1528","24_05_30_cell3_ch1",3,96.3911,42,"75"
"1529","24_05_30_cell3_ch1",3,95.1115,43,"75"
"1530","24_05_30_cell3_ch1",3,93.3469,44,"75"
"1531","24_05_30_cell3_ch1",3,92.2696,45,"75"
"1532","24_05_30_cell3_ch1",3,91.6502,46,"75"
"1533","24_05_30_cell3_ch1",3,89.5788,47,"75"
"1534","24_05_30_cell3_ch1",3,88.9949,48,"75"
"1535","24_05_30_cell3_ch1",3,88.1031,49,"75"
"1536","24_05_30_cell3_ch1",3,88.4795,50,"75"
"1537","24_05_30_cell3_ch1",3,86.7457,51,"75"
"1538","24_05_30_cell3_ch1",3,86.5123,52,"75"
"1539","24_05_30_cell3_ch1",3,86.0907,53,"75"
"1540","24_05_30_cell3_ch1",3,85.8835,54,"75"
"1541","24_05_30_cell3_ch1",4,226.4973,0,"75"
"1542","24_05_30_cell3_ch1",4,223.9865,1,"75"
"1543","24_05_30_cell3_ch1",4,223.5703,2,"75"
"1544","24_05_30_cell3_ch1",4,220.9176,3,"75"
"1545","24_05_30_cell3_ch1",4,220.3133,4,"75"
"1546","24_05_30_cell3_ch1",4,245.6823,5,"75"
"1547","24_05_30_cell3_ch1",4,348.4994,6,"75"
"1548","24_05_30_cell3_ch1",4,431.8414,7,"75"
"1549","24_05_30_cell3_ch1",4,499.7508,8,"75"
"1550","24_05_30_cell3_ch1",4,555.4295,9,"75"
"1551","24_05_30_cell3_ch1",4,601.4366,10,"75"
"1552","24_05_30_cell3_ch1",4,640.6698,11,"75"
"1553","24_05_30_cell3_ch1",4,674.4588,12,"75"
"1554","24_05_30_cell3_ch1",4,706.2423,13,"75"
"1555","24_05_30_cell3_ch1",4,731.24,14,"75"
"1556","24_05_30_cell3_ch1",4,759.427,15,"75"
"1557","24_05_30_cell3_ch1",4,778.3686,16,"75"
"1558","24_05_30_cell3_ch1",4,799.1498,17,"75"
"1559","24_05_30_cell3_ch1",4,817.9594,18,"75"
"1560","24_05_30_cell3_ch1",4,834.6329,19,"75"
"1561","24_05_30_cell3_ch1",4,851.5577,20,"75"
"1562","24_05_30_cell3_ch1",4,864.0283,21,"75"
"1563","24_05_30_cell3_ch1",4,875.1975,22,"75"
"1564","24_05_30_cell3_ch1",4,746.3771,23,"75"
"1565","24_05_30_cell3_ch1",4,640.3106,24,"75"
"1566","24_05_30_cell3_ch1",4,562.4072,25,"75"
"1567","24_05_30_cell3_ch1",4,504.8461,26,"75"
"1568","24_05_30_cell3_ch1",4,460.0097,27,"75"
"1569","24_05_30_cell3_ch1",4,423.549,28,"75"
"1570","24_05_30_cell3_ch1",4,396.852,29,"75"
"1571","24_05_30_cell3_ch1",4,373.6935,30,"75"
"1572","24_05_30_cell3_ch1",4,355.743,31,"75"
"1573","24_05_30_cell3_ch1",4,341.0957,32,"75"
"1574","24_05_30_cell3_ch1",4,328.0319,33,"75"
"1575","24_05_30_cell3_ch1",4,316.7124,34,"75"
"1576","24_05_30_cell3_ch1",4,307.7646,35,"75"
"1577","24_05_30_cell3_ch1",4,300.4107,36,"75"
"1578","24_05_30_cell3_ch1",4,294.1531,37,"75"
"1579","24_05_30_cell3_ch1",4,287.7389,38,"75"
"1580","24_05_30_cell3_ch1",4,282.7442,39,"75"
"1581","24_05_30_cell3_ch1",4,277.9175,40,"75"
"1582","24_05_30_cell3_ch1",4,274.9542,41,"75"
"1583","24_05_30_cell3_ch1",4,270.3276,42,"75"
"1584","24_05_30_cell3_ch1",4,266.8506,43,"75"
"1585","24_05_30_cell3_ch1",4,263.2235,44,"75"
"1586","24_05_30_cell3_ch1",4,260.1653,45,"75"
"1587","24_05_30_cell3_ch1",4,257.7436,46,"75"
"1588","24_05_30_cell3_ch1",4,254.094,47,"75"
"1589","24_05_30_cell3_ch1",4,252.0839,48,"75"
"1590","24_05_30_cell3_ch1",4,249.2243,49,"75"
"1591","24_05_30_cell3_ch1",4,248.2603,50,"75"
"1592","24_05_30_cell3_ch1",4,245.438,51,"75"
"1593","24_05_30_cell3_ch1",4,243.7829,52,"75"
"1594","24_05_30_cell3_ch1",4,242.3087,53,"75"
"1595","24_05_30_cell3_ch1",4,240.9581,54,"75"
"1596","24_05_30_cell3_ch1",5,414.217,0,"75"
"1597","24_05_30_cell3_ch1",5,410.2892,1,"75"
"1598","24_05_30_cell3_ch1",5,408.1258,2,"75"
"1599","24_05_30_cell3_ch1",5,404.5473,3,"75"
"1600","24_05_30_cell3_ch1",5,402.526,4,"75"
"1601","24_05_30_cell3_ch1",5,470.9763,5,"75"
