id,name,group,treat,cell_num,cell_area,dot_num,dot_area,dot_rel_area,dot_sum_int,dot_mean_int,dot_men_int_per_dot,dot_mean_int_dens
17,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,18,792,9,63,"0,08",34496,547,3832,480
18,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,19,750,9,113,"0,151",58787,520,6531,452
19,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,20,1033,4,53,"0,051",48278,910,12069,615
20,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,21,1983,26,194,"0,098",142735,735,5489,607
21,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,22,719,9,43,"0,06",19693,457,2188,482
22,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,23,2052,20,206,"0,1",137338,666,6866,545
23,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,24,1577,11,110,"0,07",80889,735,7353,680
24,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,25,695,6,46,"0,066",21289,462,3548,383
25,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,26,3647,24,208,"0,057",172224,828,7176,761
26,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,27,770,8,68,"0,088",40141,590,5017,499
27,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,28,530,3,18,"0,034",7976,443,2658,375
28,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,29,721,6,54,"0,075",29546,547,4924,430
29,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,30,1175,16,131,"0,111",36108,275,2256,252
30,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,31,739,8,64,"0,087",25172,393,3146,345
31,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,32,687,3,20,"0,029",15899,794,5299,641
32,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,33,1520,17,141,"0,093",108173,767,6363,768
33,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,34,3500,31,291,"0,083",153146,526,4940,502
34,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,35,1636,17,94,"0,057",37652,400,2214,396
35,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,36,1292,10,60,"0,046",21260,354,2126,343
36,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,37,1512,13,104,"0,069",79361,763,6104,712
37,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,38,2819,25,185,"0,066",197823,1069,7912,930
38,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,39,603,5,58,"0,096",34231,590,6846,503
39,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,40,1108,15,138,"0,125",56495,409,3766,375
40,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,41,524,6,51,"0,097",14873,291,2478,300
41,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,42,1080,7,97,"0,09",95575,985,13653,812
42,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,43,1117,10,88,"0,079",46556,529,4655,478
43,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,44,530,10,89,"0,168",38302,430,3830,454
44,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,45,3221,33,241,"0,075",175691,729,5323,549
45,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,46,535,4,35,"0,065",19566,559,4891,450
46,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,47,3610,35,233,"0,065",156719,672,4477,612
47,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,48,907,13,81,"0,089",28138,347,2164,326
48,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,49,1170,9,109,"0,093",57753,529,6417,485
49,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,50,626,4,49,"0,078",57460,1172,14365,691
50,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,51,874,8,97,"0,111",43362,447,5420,371
51,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,52,1791,18,174,"0,097",138046,793,7669,712
52,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,53,799,5,30,"0,038",6720,224,1344,209
53,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,54,554,7,62,"0,112",22253,358,3179,346
54,7D_TBI_cef_GFAP_GLT1_30_target,tbi7,cef,55,544,7,29,"0,053",8866,305,1266,252
0,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,1,2541,28,264,"0,104",112851,427,4030,411
1,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,2,590,3,24,"0,041",8400,350,2800,180
2,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,3,697,7,52,"0,075",16479,316,2354,305
3,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,4,664,10,81,"0,122",44669,551,4466,492
4,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,5,3442,33,261,"0,076",148740,569,4507,513
5,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,6,1401,12,88,"0,063",54854,623,4571,612
6,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,7,1040,6,43,"0,041",24720,574,4120,611
7,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,8,641,9,76,"0,119",23457,308,2606,264
8,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,9,2521,29,221,"0,088",103147,466,3556,432
9,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,10,1918,21,137,"0,071",49391,360,2351,338
10,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,11,2639,23,208,"0,079",210673,1012,9159,849
11,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,12,1345,8,64,"0,048",66300,1035,8287,806
12,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,13,1893,17,107,"0,057",47972,448,2821,403
13,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,14,896,8,58,"0,065",27587,475,3448,315
14,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,15,809,13,92,"0,114",36829,400,2833,443
15,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,16,3293,22,195,"0,059",148835,763,6765,675
16,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,17,665,8,47,"0,071",13386,284,1673,257
17,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,18,2300,26,179,"0,078",61526,343,2366,364
18,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,19,546,8,58,"0,106",14095,243,1761,234
19,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,20,956,11,49,"0,051",26076,532,2370,383
20,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,21,875,12,117,"0,134",41227,352,3435,341
21,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,22,627,7,66,"0,105",14999,227,2142,234
22,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,23,839,14,103,"0,123",36021,349,2572,306
23,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,24,1887,22,218,"0,116",153954,706,6997,702
24,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,25,783,12,110,"0,14",40738,370,3394,335
25,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,26,552,6,41,"0,074",29225,712,4870,551
26,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,27,3084,32,248,"0,08",185938,749,5810,698
27,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,28,3152,22,193,"0,061",97945,507,4452,502
28,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,29,1263,12,113,"0,089",54089,478,4507,456
29,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,30,1776,20,169,"0,095",139230,823,6961,754
30,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,31,803,8,105,"0,131",64074,610,8009,731
31,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,32,1368,14,184,"0,135",82029,445,5859,428
32,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,33,1309,12,180,"0,138",75228,417,6269,388
33,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,34,591,2,15,"0,025",10658,710,5329,332
34,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,35,524,8,79,"0,151",32046,405,4005,351
35,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,36,1181,12,130,"0,11",51096,393,4258,401
36,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,37,1766,9,113,"0,064",113848,1007,12649,1035
37,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,38,1235,13,186,"0,151",102620,551,7893,530
38,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,39,519,3,38,"0,073",27424,721,9141,588
39,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,40,683,5,58,"0,085",48426,834,9685,976
40,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,41,1374,18,129,"0,094",58264,451,3236,406
41,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,42,937,6,78,"0,083",49554,635,8259,519
42,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,43,610,6,32,"0,052",13205,412,2200,357
43,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,44,2178,24,181,"0,083",67052,370,2793,357
44,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,45,2376,30,253,"0,106",77701,307,2590,306
45,7D_TBI_cef_GFAP_GLT1_31_target,tbi7,cef,46,1175,12,166,"0,141",63567,382,5297,393
0,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,1,1110,9,101,"0,091",58762,581,6529,491
1,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,2,1488,13,58,"0,039",26167,451,2012,421
2,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,3,1897,22,183,"0,096",109613,598,4982,491
3,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,4,557,5,56,"0,101",43663,779,8732,539
4,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,5,665,7,46,"0,069",25725,559,3675,394
5,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,6,2190,17,104,"0,047",64825,623,3813,518
6,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,7,645,6,38,"0,059",21678,570,3613,484
7,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,8,554,6,46,"0,083",14533,315,2422,255
8,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,9,726,5,48,"0,066",33169,691,6633,506
9,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,10,3648,35,283,"0,078",140980,498,4028,462
10,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,11,750,8,47,"0,063",18841,400,2355,359
11,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,12,961,9,89,"0,093",31290,351,3476,365
12,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,13,513,4,23,"0,045",10170,442,2542,388
13,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,14,1144,10,89,"0,078",36665,411,3666,400
14,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,15,601,9,81,"0,135",34796,429,3866,333
15,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,16,2497,17,203,"0,081",137478,677,8086,670
16,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,17,1077,10,67,"0,062",25936,387,2593,336
17,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,18,1511,15,151,"0,1",60387,399,4025,341
18,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,19,1858,22,181,"0,097",60425,333,2746,315
19,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,20,718,11,87,"0,121",26152,300,2377,297
20,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,21,626,7,92,"0,147",37842,411,5406,403
21,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,22,1099,4,72,"0,066",102476,1423,25619,904
22,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,23,937,12,116,"0,124",68532,590,5711,568
23,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,24,593,7,47,"0,079",13671,290,1953,244
24,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,25,1617,22,181,"0,112",105006,580,4773,447
25,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,26,555,3,32,"0,058",40309,1259,13436,961
26,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,27,668,3,36,"0,054",12379,343,4126,298
27,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,28,2821,29,246,"0,087",147333,598,5080,575
28,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,29,947,13,115,"0,121",45906,399,3531,348
29,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,30,742,7,105,"0,142",35160,334,5022,289
30,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,31,970,6,42,"0,043",18714,445,3119,325
31,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,32,1099,10,107,"0,097",41196,385,4119,386
32,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,33,848,6,50,"0,059",50740,1014,8456,893
33,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,34,1396,16,75,"0,054",61635,821,3852,471
34,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,35,2557,29,230,"0,09",117879,512,4064,466
35,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,36,2969,24,241,"0,081",173630,720,7234,617
36,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,37,1931,14,124,"0,064",61945,499,4424,532
37,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,38,2455,26,269,"0,11",172838,642,6647,451
38,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,39,2320,29,238,"0,103",83427,350,2876,321
39,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,40,1245,13,118,"0,095",39489,334,3037,286
40,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,41,1157,11,105,"0,091",41202,392,3745,327
41,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,42,994,11,62,"0,062",25482,411,2316,371
42,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,43,2456,22,245,"0,1",142133,580,6460,634
43,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,44,1713,20,151,"0,088",49434,327,2471,299
44,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,45,1323,14,105,"0,079",40730,387,2909,353
45,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,46,632,6,42,"0,066",19497,464,3249,365
46,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,47,916,15,117,"0,128",33098,282,2206,237
47,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,48,925,6,90,"0,097",34684,385,5780,307
48,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,49,793,6,48,"0,061",11777,245,1962,216
49,7D_TBI_cef_GFAP_GLT1_32_target,tbi7,cef,50,553,7,47,"0,085",7551,160,1078,150
0,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,1,1342,15,225,"0,168",118611,527,7907,488
1,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,2,934,11,150,"0,161",77775,518,7070,474
2,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,3,1453,17,170,"0,117",91759,539,5397,536
3,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,4,1091,15,175,"0,16",68616,392,4574,389
4,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,5,817,10,100,"0,122",38689,386,3868,318
5,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,6,865,12,107,"0,124",25138,234,2094,204
6,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,7,1340,14,242,"0,181",129251,534,9232,511
7,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,8,1376,19,295,"0,214",100514,340,5290,296
8,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,9,1942,33,220,"0,113",107962,490,3271,392
9,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,10,4334,46,582,"0,134",236045,405,5131,424
10,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,11,647,6,99,"0,153",27373,276,4562,249
11,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,12,1407,27,297,"0,211",84036,282,3112,274
12,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,13,1459,22,285,"0,195",122579,430,5571,391
13,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,14,3196,43,592,"0,185",247422,417,5754,416
14,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,15,896,8,129,"0,144",56872,440,7109,403
15,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,16,804,7,95,"0,118",33279,350,4754,349
16,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,17,716,9,105,"0,147",66687,635,7409,564
17,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,18,1345,12,158,"0,117",89598,567,7466,500
18,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,19,1550,20,209,"0,135",99572,476,4978,427
19,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,20,876,14,144,"0,164",46274,321,3305,315
20,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,21,951,11,169,"0,178",76904,455,6991,466
21,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,22,5152,58,569,"0,11",303923,534,5240,524
22,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,23,672,6,87,"0,129",26262,301,4377,332
23,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,24,1498,16,233,"0,156",111108,476,6944,444
24,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,25,1692,22,186,"0,11",53768,289,2444,280
25,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,26,833,10,185,"0,222",70244,379,7024,368
26,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,27,823,9,105,"0,128",67103,639,7455,510
27,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,28,954,14,116,"0,122",59063,509,4218,440
28,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,29,6142,81,841,"0,137",436788,519,5392,467
29,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,30,1803,20,273,"0,151",94452,345,4722,328
30,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,31,1563,19,250,"0,16",104416,417,5495,396
31,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,32,3715,41,478,"0,129",244142,510,5954,484
32,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,33,1467,23,287,"0,196",103731,361,4510,342
33,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,34,1324,15,178,"0,134",70696,397,4713,328
34,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,35,779,11,108,"0,139",32792,303,2981,299
35,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,36,1474,27,213,"0,145",76822,360,2845,381
36,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,37,850,7,62,"0,073",36639,590,5234,545
37,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,38,2958,35,268,"0,091",125049,466,3572,416
38,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,39,4185,48,536,"0,128",321994,600,6708,550
39,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,40,1068,11,108,"0,101",39162,362,3560,312
40,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,41,824,12,156,"0,189",52800,338,4400,306
41,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,42,786,8,56,"0,071",30681,547,3835,450
42,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,43,889,17,134,"0,151",58971,440,3468,381
43,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,44,873,12,180,"0,206",81533,452,6794,405
44,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,45,2586,29,338,"0,131",109972,325,3792,311
45,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,46,2548,28,225,"0,088",79190,351,2828,337
46,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,47,2010,27,279,"0,139",157666,565,5839,564
47,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,48,1375,12,184,"0,134",43546,236,3628,219
48,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,49,653,9,84,"0,129",44080,524,4897,448
49,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,50,613,6,102,"0,166",31699,310,5283,274
50,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,51,3541,40,557,"0,157",278855,500,6971,489
51,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,52,1091,17,172,"0,158",45356,263,2668,254
52,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,53,956,11,236,"0,247",96737,409,8794,382
53,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,54,566,8,128,"0,226",46135,360,5766,329
54,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,55,3981,61,651,"0,164",316884,486,5194,491
55,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,56,727,8,110,"0,151",52396,476,6549,421
56,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,57,3777,50,598,"0,158",171371,286,3427,276
57,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,58,510,8,118,"0,231",43682,370,5460,340
58,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,59,538,5,94,"0,175",31513,335,6302,269
59,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,60,4464,48,505,"0,113",365217,723,7608,658
60,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,61,1346,12,112,"0,083",42450,379,3537,323
61,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,62,1622,16,227,"0,14",100533,442,6283,372
62,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,63,3065,36,348,"0,114",161411,463,4483,411
63,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,64,606,11,108,"0,178",41599,385,3781,344
64,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,65,1638,25,383,"0,234",147555,385,5902,370
65,7D_TBI_cef_GFAP_GLT1_33_target,tbi7,cef,66,509,9,132,"0,259",56870,430,6318,361
0,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,1,1679,24,219,"0,13",94967,433,3956,390
1,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,2,1314,12,138,"0,105",76674,555,6389,519
2,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,3,2023,29,315,"0,156",79019,250,2724,236
3,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,4,1411,17,194,"0,137",71767,369,4221,372
4,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,5,2406,34,427,"0,177",159513,373,4691,368
5,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,6,664,8,52,"0,078",41874,805,5234,450
6,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,7,1169,15,115,"0,098",52692,458,3512,445
7,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,8,626,5,63,"0,101",27022,428,5404,390
8,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,9,596,12,129,"0,216",34118,264,2843,258
9,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,10,1860,24,209,"0,112",70670,338,2944,327
10,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,11,2828,26,361,"0,128",126588,350,4868,334
11,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,12,622,7,84,"0,135",34247,407,4892,355
12,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,13,926,6,46,"0,05",43567,947,7261,841
13,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,14,825,11,90,"0,109",33230,369,3020,347
14,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,15,1636,17,243,"0,149",68557,282,4032,262
15,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,16,602,9,106,"0,176",38908,367,4323,331
16,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,17,653,4,48,"0,074",49171,1024,12292,751
17,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,18,1527,13,172,"0,113",107245,623,8249,653
18,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,19,1354,14,107,"0,079",85274,796,6091,659
19,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,20,1261,22,211,"0,167",90759,430,4125,401
20,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,21,1713,17,158,"0,092",87422,553,5142,529
21,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,22,919,9,72,"0,078",36485,506,4053,440
22,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,23,797,15,108,"0,136",37740,349,2516,327
23,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,24,804,4,110,"0,137",39223,356,9805,307
24,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,25,1332,15,129,"0,097",74477,577,4965,596
25,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,26,642,7,74,"0,115",33255,449,4750,369
26,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,27,548,8,108,"0,197",46642,431,5830,395
27,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,28,890,13,134,"0,151",39381,293,3029,256
28,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,29,956,8,83,"0,087",45991,554,5748,445
29,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,30,3671,31,363,"0,099",217987,600,7031,568
30,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,31,1995,16,199,"0,1",168228,845,10514,784
31,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,32,705,9,81,"0,115",41406,511,4600,446
32,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,33,983,7,98,"0,1",39103,399,5586,393
33,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,34,2149,20,189,"0,088",110573,585,5528,529
34,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,35,746,6,42,"0,056",32547,774,5424,620
35,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,36,1690,28,295,"0,175",126224,427,4508,419
36,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,37,1961,22,215,"0,11",151837,706,6901,673
37,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,38,925,15,128,"0,138",42024,328,2801,299
38,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,39,1349,18,297,"0,22",113753,383,6319,334
39,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,40,1388,13,121,"0,087",64882,536,4990,496
40,7D_TBI_cef_GFAP_GLT1_34_target,tbi7,cef,41,1048,9,80,"0,076",47406,592,5267,427
