"","cell","power","stimul","frame","time","mask","int","delta","rel"
"6400","cell12_01_17_03",50,20,94,74,"cell",389.291,-0.104908402168227,389.291
"6401","cell12_01_17_03",50,20,94,74,"up",302.094,-0.0322614746244693,0.776010747743976
"6402","cell12_01_17_03",50,20,94,74,"down",334.928,-0.1214263548485,0.860353822718737
"6403","cell12_01_17_03",50,20,95,75,"cell",391.757,-0.0992383612984072,391.757
"6404","cell12_01_17_03",50,20,95,75,"up",296.292,-0.0508478051183846,0.756315777382408
"6405","cell12_01_17_03",50,20,95,75,"down",335.262,-0.12055021550667,0.855790706994387
"6406","cell12_01_17_03",50,20,96,76,"cell",384.709,-0.115443733581656,384.709
"6407","cell12_01_17_03",50,20,96,76,"up",300.947,-0.0359358146928114,0.782271795045086
"6408","cell12_01_17_03",50,20,96,76,"down",331.738,-0.129794272514486,0.86230891401033
"6409","cell12_01_17_03",50,20,97,77,"cell",377.053,-0.133047072145867,377.053
"6410","cell12_01_17_03",50,20,97,77,"up",295.342,-0.0538910684705423,0.783290412753645
"6411","cell12_01_17_03",50,20,97,77,"down",330.211,-0.133799855673094,0.875768128088094
"6412","cell12_01_17_03",50,20,98,78,"cell",380.146,-0.125935378548805,380.146
"6413","cell12_01_17_03",50,20,98,78,"up",296.256,-0.0509631287822558,0.779321629058309
"6414","cell12_01_17_03",50,20,98,78,"down",335.665,-0.119493077318772,0.882989693433576
"6415","cell12_01_17_03",50,20,99,79,"cell",388.481,-0.106770824351745,388.481
"6416","cell12_01_17_03",50,20,99,79,"up",296.007,-0.0517607841240318,0.761960044377975
"6417","cell12_01_17_03",50,20,99,79,"down",338.899,-0.111009740098773,0.872369562475385
"6418","cell12_01_17_03",50,20,100,80,"cell",390.461,-0.102218236792035,390.461
"6419","cell12_01_17_03",50,20,100,80,"up",300.189,-0.0383640185043225,0.768806615769565
"6420","cell12_01_17_03",50,20,100,80,"down",338.116,-0.113063683525879,0.865940516466433
"6421","cell12_01_17_03",50,20,101,81,"cell",370.621,-0.147836083854984,370.621
"6422","cell12_01_17_03",50,20,101,81,"up",298.97,-0.042269005900407,0.806673124296789
"6423","cell12_01_17_03",50,20,101,81,"down",335.764,-0.119233383322242,0.905949743808365
"6424","cell12_01_17_03",50,20,102,82,"cell",378.694,-0.129273942759259,378.694
"6425","cell12_01_17_03",50,20,102,82,"up",301.112,-0.0354072479000681,0.795132745699694
"6426","cell12_01_17_03",50,20,102,82,"down",335.28,-0.120502998416391,0.885358627282186
"6427","cell12_01_17_03",50,20,103,83,"cell",386.442,-0.111459069823587,386.442
"6428","cell12_01_17_03",50,20,103,83,"up",297.304,-0.0476059287895597,0.769336666304387
"6429","cell12_01_17_03",50,20,103,83,"down",333.131,-0.126140194361283,0.862046568437178
"6430","cell12_01_17_03",50,20,104,84,"cell",377.141,-0.132844734920991,377.141
"6431","cell12_01_17_03",50,20,104,84,"up",300.868,-0.0361888860663066,0.797759988969643
"6432","cell12_01_17_03",50,20,104,84,"down",329.571,-0.135478685549655,0.873866803131985
"6433","cell12_01_17_03",50,20,105,85,"cell",401.937,-0.0758316232388901,401.937
"6434","cell12_01_17_03",50,20,105,85,"up",281.712,-0.0975538889862377,0.700885959739959
"6435","cell12_01_17_03",50,20,105,85,"down",333.792,-0.124406277879397,0.830458504691034
"6436","cell12_01_17_03",50,20,106,86,"cell",392.966,-0.0964585237430088,392.966
"6437","cell12_01_17_03",50,20,106,86,"up",299.733,-0.0398247849133582,0.762745377462681
"6438","cell12_01_17_03",50,20,106,86,"down",335.396,-0.120198710501264,0.85349877597553
"6439","cell12_01_17_03",50,20,107,87,"cell",383.607,-0.117977547465899,383.607
"6440","cell12_01_17_03",50,20,107,87,"up",297.553,-0.0468082734477835,0.775671455421825
"6441","cell12_01_17_03",50,20,107,87,"down",334.967,-0.121324051152897,0.873203565106997
"6442","cell12_01_17_03",50,20,108,88,"cell",374.238,-0.139519564055252,374.238
"6443","cell12_01_17_03",50,20,108,88,"up",299.114,-0.0418077112449222,0.799261432564304
"6444","cell12_01_17_03",50,20,108,88,"down",340.38,-0.107124822837543,0.909528161223606
"6445","cell12_01_17_03",50,20,109,89,"cell",392.408,-0.0977415256916542,392.408
"6446","cell12_01_17_03",50,20,109,89,"up",304.744,-0.0237723715895027,0.776599865446168
"6447","cell12_01_17_03",50,20,109,89,"down",337.281,-0.115254031880455,0.859516115879391
"6448","cell12_01_17_03",50,20,110,90,"cell",383.922,-0.117253272172309,383.922
"6449","cell12_01_17_03",50,20,110,90,"up",303.269,-0.0284974383731162,0.789923474038997
"6450","cell12_01_17_03",50,20,110,90,"down",333.199,-0.125961818686898,0.867882017701512
"6451","cell12_01_17_03",50,20,111,91,"cell",364.01,-0.163036667873792,364.01
"6452","cell12_01_17_03",50,20,111,91,"up",300.025,-0.0388893818619583,0.824221862036757
"6453","cell12_01_17_03",50,20,111,91,"down",336.112,-0.118320519576861,0.923359248372298
"6454","cell12_01_17_03",50,20,112,92,"cell",384.811,-0.115209206343732,384.811
"6455","cell12_01_17_03",50,20,112,92,"up",300.194,-0.0383480013287848,0.780107637255692
"6456","cell12_01_17_03",50,20,112,92,"down",331.633,-0.130069705541109,0.861807484713275
"6457","cell12_01_17_03",50,20,113,93,"cell",393.218,-0.0958791035081366,393.218
"6458","cell12_01_17_03",50,20,113,93,"up",304.178,-0.0255855158603674,0.773560722042226
"6459","cell12_01_17_03",50,20,113,93,"down",337.636,-0.114322805933299,0.858648383339522
"6460","cell12_01_17_03",50,20,114,94,"cell",386.927,-0.110343915800123,386.927
"6461","cell12_01_17_03",50,20,114,94,"up",297.575,-0.0467377978754178,0.769072719143404
"6462","cell12_01_17_03",50,20,114,94,"down",333.399,-0.125437184350472,0.861658659126915
"6463","cell12_01_17_03",50,20,115,95,"cell",381.476,-0.122877327309202,381.476
"6464","cell12_01_17_03",50,20,115,95,"up",299.466,-0.0406801020870699,0.785019241053172
"6465","cell12_01_17_03",50,20,115,95,"down",334.236,-0.123241589652532,0.876165210917594
"6466","cell12_01_17_03",50,20,116,96,"cell",376.718,-0.133817333172383,376.718
"6467","cell12_01_17_03",50,20,116,96,"up",306.107,-0.0194060895379332,0.812562712692253
"6468","cell12_01_17_03",50,20,116,96,"down",332.572,-0.127606547331592,0.882814200542581
"6469","cell12_01_17_03",50,20,117,97,"cell",382.204,-0.121203446630683,382.204
"6470","cell12_01_17_03",50,20,117,97,"up",300.45,-0.0375279219412561,0.786098523301692
"6471","cell12_01_17_03",50,20,117,97,"down",338.587,-0.111828169663597,0.88588031522433
"6472","cell12_01_17_03",50,20,118,98,"cell",374.859,-0.138091707047888,374.859
"6473","cell12_01_17_03",50,20,118,98,"up",293.9,-0.0585104218956071,0.784028127909427
"6474","cell12_01_17_03",50,20,118,98,"down",334.867,-0.12158636832111,0.893314552938572
"6475","cell12_01_17_03",50,20,119,99,"cell",384.17,-0.116683049084022,384.17
"6476","cell12_01_17_03",50,20,119,99,"up",300.068,-0.0387516341523342,0.781081292136294
"6477","cell12_01_17_03",50,20,119,99,"down",333.55,-0.125041085426471,0.868235416612437
"6478","cell12_01_17_03",50,20,120,100,"cell",383.451,-0.118336236182724,383.451
"6479","cell12_01_17_03",50,20,120,100,"up",305.904,-0.0200563868647628,0.797765555442547
"6480","cell12_01_17_03",50,20,120,100,"down",335.808,-0.119117963768228,0.875752051761503
"6481","cell19_01_17_03",50,20,1,-19,"cell",734.144,0.000145769218717818,734.144
"6482","cell19_01_17_03",50,20,1,-19,"up",662.905,-0.0178140430345037,0.902963178885886
"6483","cell19_01_17_03",50,20,1,-19,"down",950.129,-0.000255478960970961,1.29419977552088
"6484","cell19_01_17_03",50,20,2,-18,"cell",740.143,0.00831838177094614,740.143
"6485","cell19_01_17_03",50,20,2,-18,"up",680.221,0.00784201934368714,0.919039969303229
"6486","cell19_01_17_03",50,20,2,-18,"down",954.576,0.00442374237114348,1.28971833821302
"6487","cell19_01_17_03",50,20,3,-17,"cell",736.497,0.00335132970136372,736.497
"6488","cell19_01_17_03",50,20,3,-17,"up",680.726,0.00859024708109683,0.924275319519292
"6489","cell19_01_17_03",50,20,3,-17,"down",954.859,0.00472152056700327,1.29648729051171
"6490","cell19_01_17_03",50,20,4,-16,"cell",734.305,0.000365104211367977,734.305
"6491","cell19_01_17_03",50,20,4,-16,"up",705.663,0.0455378809182961,0.960994409679901
"6492","cell19_01_17_03",50,20,4,-16,"down",948.402,-0.00207266250955687,1.29156413207046
"6493","cell19_01_17_03",50,20,5,-15,"cell",726.695,-0.0100022205965094,726.695
"6494","cell19_01_17_03",50,20,5,-15,"up",638.347,-0.0542001356588746,0.878424923798843
"6495","cell19_01_17_03",50,20,5,-15,"down",940.064,-0.0108460709797999,1.29361561590488
"6496","cell19_01_17_03",50,20,6,-14,"cell",741.428,0.0100689747247073,741.428
"6497","cell19_01_17_03",50,20,6,-14,"up",645.137,-0.0441398062786532,0.87012764557044
"6498","cell19_01_17_03",50,20,6,-14,"down",963.564,0.0138810936940678,1.29960562590029
"6499","cell19_01_17_03",50,20,7,-13,"cell",736.271,0.00304344331416526,736.271
"6500","cell19_01_17_03",50,20,7,-13,"up",687.768,0.0190239495104812,0.934123440961277
"6501","cell19_01_17_03",50,20,7,-13,"down",951.386,0.00106716129413756,1.2921682369671
"6502","cell19_01_17_03",50,20,8,-12,"cell",728.052,-0.00815353994417177,728.052
"6503","cell19_01_17_03",50,20,8,-12,"up",672.663,-0.00335620885303066,0.923921642959569
"6504","cell19_01_17_03",50,20,8,-12,"down",944.578,-0.00609635092287055,1.29740458099147
"6505","cell19_01_17_03",50,20,9,-11,"cell",732.139,-0.00258570072080839,732.139
"6506","cell19_01_17_03",50,20,9,-11,"up",700.684,0.0381607999191616,0.957036846828266
"6507","cell19_01_17_03",50,20,9,-11,"down",949.272,-0.00115723130673708,1.29657346487484
"6508","cell19_01_17_03",50,20,10,-10,"cell",730.696,-0.0045515416797791,730.696
"6509","cell19_01_17_03",50,20,10,-10,"up",675.168,0.000355297052338227,0.92400670046093
"6510","cell19_01_17_03",50,20,10,-10,"down",946.888,-0.00366572324641797,1.29587133363259
"6511","cell19_01_17_03",50,20,11,-9,"cell",740.217,0.00841919412781638,740.217
"6512","cell19_01_17_03",50,20,11,-9,"up",638.095,-0.0545735087080374,0.86203775379382
"6513","cell19_01_17_03",50,20,11,-9,"down",958.139,0.00817280142361115,1.29440285754042
"6514","cell19_01_17_03",50,20,12,-8,"cell",741.791,0.0105635002050306,741.791
"6515","cell19_01_17_03",50,20,12,-8,"up",669.853,-0.00751961467901342,0.90302120138961
"6516","cell19_01_17_03",50,20,12,-8,"down",958.845,0.00891566858360055,1.29260802571075
"6517","cell19_01_17_03",50,20,13,-7,"cell",744.274,0.0139461634767729,744.274
"6518","cell19_01_17_03",50,20,13,-7,"up",663.116,-0.0175014171877839,0.890956825040241
"6519","cell19_01_17_03",50,20,13,-7,"down",967.014,0.0175112519121463,1.29927150484902
"6520","cell19_01_17_03",50,20,14,-6,"cell",736.245,0.00300802275634603,736.245
"6521","cell19_01_17_03",50,20,14,-6,"up",679.358,0.00656336481421266,0.922733600907307
"6522","cell19_01_17_03",50,20,14,-6,"down",957.535,0.00753726068050404,1.30056570842586
"6523","cell19_01_17_03",50,20,15,-5,"cell",752.17,0.0247031144206626,752.17
"6524","cell19_01_17_03",50,20,15,-5,"up",681.968,0.0104304428233994,0.906667375726232
"6525","cell19_01_17_03",50,20,15,-5,"down",975.457,0.0263951434585915,1.29685709347621
"6526","cell19_01_17_03",50,20,16,-4,"cell",750.013,0.0217645704508083,750.013
"6527","cell19_01_17_03",50,20,16,-4,"up",617.316,-0.0853604872340495,0.823073733388621
"6528","cell19_01_17_03",50,20,16,-4,"down",984.677,0.0360966097689345,1.31287991008156
"6529","cell19_01_17_03",50,20,17,-3,"cell",756.086,0.0300379953599069,756.086
"6530","cell19_01_17_03",50,20,17,-3,"up",632.126,-0.0634174124003117,0.83605039638348
"6531","cell19_01_17_03",50,20,17,-3,"down",997.622,0.0497175947350288,1.31945572329074
"6532","cell19_01_17_03",50,20,18,-2,"cell",755.006,0.0285666798812593,755.006
"6533","cell19_01_17_03",50,20,18,-2,"up",614.747,-0.0891668180407932,0.814227966400267
"6534","cell19_01_17_03",50,20,18,-2,"down",993.185,0.0450488956006479,1.3154663671547
"6535","cell19_01_17_03",50,20,19,-1,"cell",761.283,0.0371180199363247,761.283
"6536","cell19_01_17_03",50,20,19,-1,"up",615.411,-0.0881830096890308,0.808386631515481
"6537","cell19_01_17_03",50,20,19,-1,"down",1005.041,0.0575240132335576,1.32019367304931
"6538","cell19_01_17_03",50,20,20,0,"cell",767.889,0.0461175662807188,767.889
"6539","cell19_01_17_03",50,20,20,0,"up",689.042,0.0209115577034712,0.897319794918276
"6540","cell19_01_17_03",50,20,20,0,"down",993.233,0.045099402149769,1.29345908067442
"6541","cell19_01_17_03",50,20,21,1,"cell",716.854,-0.0234089017311116,716.854
"6542","cell19_01_17_03",50,20,21,1,"up",711.537,0.0542410288975923,0.992582869036094
"6543","cell19_01_17_03",50,20,21,1,"down",912.49,-0.0398599790103201,1.27290912793958
"6544","cell19_01_17_03",50,20,22,2,"cell",690.316,-0.0595623926314341,690.316
"6545","cell19_01_17_03",50,20,22,2,"up",681.105,0.00915178829392513,0.9866568354203
"6546","cell19_01_17_03",50,20,22,2,"down",874.178,-0.0801726229671378,1.26634468851946
"6547","cell19_01_17_03",50,20,23,3,"cell",687.452,-0.0634641033081439,687.452
"6548","cell19_01_17_03",50,20,23,3,"up",723.611,0.0721303391975619,1.05259858142823
"6549","cell19_01_17_03",50,20,23,3,"down",869.033,-0.0855862937010548,1.26413625969522
"6550","cell19_01_17_03",50,20,24,4,"cell",691.05,-0.0585624430376127,691.05
"6551","cell19_01_17_03",50,20,24,4,"up",753.937,0.117062526058327,1.09100209825628
"6552","cell19_01_17_03",50,20,24,4,"down",873.689,-0.080687158436309,1.26429201939078
"6553","cell19_01_17_03",50,20,25,5,"cell",678.893,-0.0751242784764256,678.893
"6554","cell19_01_17_03",50,20,25,5,"up",736.305,0.0909382657295989,1.08456708199967
"6555","cell19_01_17_03",50,20,25,5,"down",858.558,-0.0966082958269596,1.26464406025692
"6556","cell19_01_17_03",50,20,26,6,"cell",686.872,-0.0642542542133436,686.872
"6557","cell19_01_17_03",50,20,26,6,"up",708.211,0.0493130973042761,1.03106692367719
"6558","cell19_01_17_03",50,20,26,6,"down",877.06,-0.0771401255803257,1.27689001735403
"6559","cell19_01_17_03",50,20,27,7,"cell",681.04,-0.0721993577980403,681.04
"6560","cell19_01_17_03",50,20,27,7,"up",666.558,-0.0124016154607261,0.978735463408904
"6561","cell19_01_17_03",50,20,27,7,"down",871.817,-0.0826569138520315,1.2801259837895
"6562","cell19_01_17_03",50,20,28,8,"cell",680.641,-0.0727429271276517,680.641
"6563","cell19_01_17_03",50,20,28,8,"up",662.716,-0.0180940728213757,0.97366453093481
"6564","cell19_01_17_03",50,20,28,8,"down",871.128,-0.0833818932758738,1.27986412807927
"6565","cell19_01_17_03",50,20,29,9,"cell",678.08,-0.0762318520728519,678.08
"6566","cell19_01_17_03",50,20,29,9,"up",652.874,-0.0326763646859029,0.96282739499764
"6567","cell19_01_17_03",50,20,29,9,"down",867.927,-0.0867500487703866,1.27997728881548
"6568","cell19_01_17_03",50,20,30,10,"cell",669.005,-0.0885949890809319,669.005
"6569","cell19_01_17_03",50,20,30,10,"up",630.379,-0.066005835880024,0.942263510736093
"6570","cell19_01_17_03",50,20,30,10,"down",857.95,-0.0972480454491601,1.28242688769142
"6571","cell19_01_17_03",50,20,31,11,"cell",669.112,-0.0884492198622141,669.112
"6572","cell19_01_17_03",50,20,31,11,"up",624.568,-0.0746156405970295,0.933428185415895
"6573","cell19_01_17_03",50,20,31,11,"down",856.254,-0.099032610184772,1.279687107689
"6574","cell19_01_17_03",50,20,32,12,"cell",670.333,-0.0867858159738543,670.333
"6575","cell19_01_17_03",50,20,32,12,"up",648.021,-0.039866759160456,0.966715050579339
"6576","cell19_01_17_03",50,20,32,12,"down",858.924,-0.0962231833899113,1.28133927465901
"6577","cell19_01_17_03",50,20,33,13,"cell",664.818,-0.0942990612189849,664.818
"6578","cell19_01_17_03",50,20,33,13,"up",613.442,-0.0911003570453865,0.922721707294327
"6579","cell19_01_17_03",50,20,33,13,"down",851.738,-0.103784434681248,1.28115965572533
"6580","cell19_01_17_03",50,20,34,14,"cell",666.477,-0.0920389571642847,666.477
"6581","cell19_01_17_03",50,20,34,14,"up",650.232,-0.0365908551457771,0.975625565473377
"6582","cell19_01_17_03",50,20,34,14,"down",858.514,-0.0966545934969873,1.28813747511167
"6583","cell19_01_17_03",50,20,35,15,"cell",668.978,-0.0886317719678982,668.978
"6584","cell19_01_17_03",50,20,35,15,"up",615.947,-0.0873888511400176,0.92072833486303
"6585","cell19_01_17_03",50,20,35,15,"down",862.96,-0.0919764243846462,1.28996768204635
"6586","cell19_01_17_03",50,20,36,16,"cell",674.101,-0.0816525597483506,674.101
"6587","cell19_01_17_03",50,20,36,16,"up",623.347,-0.0764247219185686,0.924708611914238
"6588","cell19_01_17_03",50,20,36,16,"down",864.536,-0.0903181260218371,1.28250217697348
"6589","cell19_01_17_03",50,20,37,17,"cell",666.155,-0.0924776271495852,666.155
"6590","cell19_01_17_03",50,20,37,17,"up",600.421,-0.110392779557885,0.901323265606353
"6591","cell19_01_17_03",50,20,37,17,"down",861.642,-0.0933632500459294,1.29345572727068
"6592","cell19_01_17_03",50,20,38,18,"cell",668.91,-0.0887244103498871,668.91
"6593","cell19_01_17_03",50,20,38,18,"up",623.589,-0.0760661652602455,0.932246490559268
"6594","cell19_01_17_03",50,20,38,18,"down",864.129,-0.0907463794695929,1.29184643674037
"6595","cell19_01_17_03",50,20,39,19,"cell",669.069,-0.0885078000155306,669.069
"6596","cell19_01_17_03",50,20,39,19,"up",632.463,-0.0629181000290106,0.945288154136569
"6597","cell19_01_17_03",50,20,39,19,"down",859.508,-0.0956086870422713,1.2846328256129
"6598","cell19_01_17_03",50,20,40,20,"cell",664.17,-0.0951818505061735,664.17
"6599","cell19_01_17_03",50,20,40,20,"up",597.253,-0.115086612175932,0.899247180691691
"6600","cell19_01_17_03",50,20,40,20,"down",856.442,-0.0988347928673811,1.28949214809461
"6601","cell19_01_17_03",50,20,41,21,"cell",653.783,-0.109332363354981,653.783
"6602","cell19_01_17_03",50,20,41,21,"up",618.905,-0.083006162729606,0.946652023683699
"6603","cell19_01_17_03",50,20,41,21,"down",843.118,-0.112854569127577,1.28959914834127
"6604","cell19_01_17_03",50,20,42,22,"cell",650.995,-0.113130537016526,650.995
"6605","cell19_01_17_03",50,20,42,22,"up",620.874,-0.0800888153732501,0.95373082742571
"6606","cell19_01_17_03",50,20,42,22,"down",841.379,-0.114684379313444,1.2924507868724
"6607","cell19_01_17_03",50,20,43,23,"cell",650.258,-0.114134573597789,650.258
"6608","cell19_01_17_03",50,20,43,23,"up",587.095,-0.130137101990997,0.902864709084702
"6609","cell19_01_17_03",50,20,43,23,"down",842.676,-0.113319650267401,1.29591023870525
"6610","cell19_01_17_03",50,20,44,24,"cell",659.197,-0.101956713353687,659.197
"6611","cell19_01_17_03",50,20,44,24,"up",597.611,-0.114556185383868,0.906574210744284
"6612","cell19_01_17_03",50,20,44,24,"down",850.137,-0.105469038538391,1.28965544442708
"6613","cell19_01_17_03",50,20,45,25,"cell",648.855,-0.116045921390884,648.855
"6614","cell19_01_17_03",50,20,45,25,"up",600.8,-0.109831238345057,0.925938769062425
"6615","cell19_01_17_03",50,20,45,25,"down",838.905,-0.117287571032726,1.29290057100585
"6616","cell19_01_17_03",50,20,46,26,"cell",641.226,-0.126439130452552,641.226
"6617","cell19_01_17_03",50,20,46,26,"up",627.411,-0.0704033406812756,0.978455334000805
"6618","cell19_01_17_03",50,20,46,26,"down",822.553,-0.134493468766645,1.2827817337413
"6619","cell19_01_17_03",50,20,47,27,"cell",634.031,-0.136241088664468,634.031
"6620","cell19_01_17_03",50,20,47,27,"up",567.274,-0.159504670274557,0.894710195558261
"6621","cell19_01_17_03",50,20,47,27,"down",819.446,-0.137762715602462,1.29243838235039
"6622","cell19_01_17_03",50,20,48,28,"cell",636.713,-0.132587321892493,636.713
"6623","cell19_01_17_03",50,20,48,28,"up",570.568,-0.154624151131928,0.89611489006821
"6624","cell19_01_17_03",50,20,48,28,"down",820.089,-0.137086138288194,1.28800417142417
"6625","cell19_01_17_03",50,20,49,29,"cell",643.543,-0.123282613819194,643.543
"6626","cell19_01_17_03",50,20,49,29,"up",571.747,-0.152877298651916,0.888436359341955
"6627","cell19_01_17_03",50,20,49,29,"down",830.718,-0.125902094317193,1.29085080561827
"6628","cell19_01_17_03",50,20,50,30,"cell",641.64,-0.125875126185737,641.64
"6629","cell19_01_17_03",50,20,50,30,"up",586.916,-0.130402315387029,0.914712299731937
"6630","cell19_01_17_03",50,20,50,30,"down",828.342,-0.128402168498687,1.29097624836357
"6631","cell19_01_17_03",50,20,51,31,"cell",634.059,-0.136202943448355,634.059
"6632","cell19_01_17_03",50,20,51,31,"up",573.705,-0.149976249325484,0.904813274474458
"6633","cell19_01_17_03",50,20,51,31,"down",819.949,-0.137233449056464,1.29317460993378
"6634","cell19_01_17_03",50,20,52,32,"cell",628.166,-0.144231149111012,628.166
"6635","cell19_01_17_03",50,20,52,32,"up",553.095,-0.180512830846303,0.880491780835002
"6636","cell19_01_17_03",50,20,52,32,"down",812.799,-0.14475682043596,1.29392389909674
"6637","cell19_01_17_03",50,20,53,33,"cell",632.137,-0.138821340068689,632.137
"6638","cell19_01_17_03",50,20,53,33,"up",574.789,-0.14837015255845,0.90927915942272
"6639","cell19_01_17_03",50,20,53,33,"down",816.387,-0.140981455889159,1.29147162719474
"6640","cell19_01_17_03",50,20,54,34,"cell",626.592,-0.146375455188226,626.592
"6641","cell19_01_17_03",50,20,54,34,"up",571.411,-0.153375129384133,0.911934719881518
"6642","cell19_01_17_03",50,20,54,34,"down",807.596,-0.150231519916732,1.28887058883612
"6643","cell19_01_17_03",50,20,55,35,"cell",633.357,-0.137159298509476,633.357
"6644","cell19_01_17_03",50,20,55,35,"up",568.105,-0.15827342819577,0.896974376220678
"6645","cell19_01_17_03",50,20,55,35,"down",820.442,-0.1367147047082,1.29538633030029
"6646","cell19_01_17_03",50,20,56,36,"cell",639.99,-0.128122969278115,639.99
"6647","cell19_01_17_03",50,20,56,36,"up",575.379,-0.147495985498902,0.89904373505836
"6648","cell19_01_17_03",50,20,56,36,"down",827.318,-0.129479641546603,1.29270457350896
"6649","cell19_01_17_03",50,20,57,37,"cell",644.826,-0.121534745523727,644.826
"6650","cell19_01_17_03",50,20,57,37,"up",588.832,-0.127563494902124,0.913164171419887
"6651","cell19_01_17_03",50,20,57,37,"down",833.813,-0.122645474118656,1.29308216480105
"6652","cell19_01_17_03",50,20,58,38,"cell",648.351,-0.116732535280919,648.351
"6653","cell19_01_17_03",50,20,58,38,"up",585.421,-0.132617365817579,0.902938377514649
"6654","cell19_01_17_03",50,20,58,38,"down",835.442,-0.120931408107859,1.28856437331014
"6655","cell19_01_17_03",50,20,59,39,"cell",662.351,-0.097659927224377,662.351
"6656","cell19_01_17_03",50,20,59,39,"up",612.526,-0.0924575384463119,0.924775534422081
"6657","cell19_01_17_03",50,20,59,39,"down",856.34,-0.0989421192842634,1.29287945515293
"6658","cell19_01_17_03",50,20,60,40,"cell",659.172,-0.101990771582359,659.172
"6659","cell19_01_17_03",50,20,60,40,"up",606.042,-0.102064486266836,0.919398882234076
"6660","cell19_01_17_03",50,20,60,40,"down",853.975,-0.10143061904825,1.29552681242529
"6661","cell19_01_17_03",50,20,61,41,"cell",662.054,-0.0980645389810051,662.054
"6662","cell19_01_17_03",50,20,61,41,"up",611.389,-0.0941421620847966,0.923473009754491
"6663","cell19_01_17_03",50,20,61,41,"down",856.619,-0.098648549967497,1.29388086168198
"6664","cell19_01_17_03",50,20,62,42,"cell",661.086,-0.0993832735952003,661.086
"6665","cell19_01_17_03",50,20,62,42,"up",619.842,-0.0816178669079171,0.937611747942023
"6666","cell19_01_17_03",50,20,62,42,"down",856.819,-0.0984381060128259,1.29607796867578
"6667","cell19_01_17_03",50,20,63,43,"cell",662.181,-0.0978915231793493,662.181
"6668","cell19_01_17_03",50,20,63,43,"up",624.674,-0.0744585868541277,0.943358386906299
"6669","cell19_01_17_03",50,20,63,43,"down",859.759,-0.095344579879159,1.29837461358752
"6670","cell19_01_17_03",50,20,64,44,"cell",667.101,-0.0911888637766217,667.101
"6671","cell19_01_17_03",50,20,64,44,"up",634.253,-0.060265966068687,0.950760079808005
"6672","cell19_01_17_03",50,20,64,44,"down",860.125,-0.0949594674421107,1.28934749011019
"6673","cell19_01_17_03",50,20,65,45,"cell",668.338,-0.0895036626219115,668.338
"6674","cell19_01_17_03",50,20,65,45,"up",622.653,-0.0774529794428504,0.931643868820866
"6675","cell19_01_17_03",50,20,65,45,"down",864.072,-0.0908063559966743,1.29286678297508
"6676","cell19_01_17_03",50,20,66,46,"cell",672.826,-0.0833895294106428,672.826
"6677","cell19_01_17_03",50,20,66,46,"up",589.326,-0.126831565194639,0.875896591392128
"6678","cell19_01_17_03",50,20,66,46,"down",874.208,-0.0801410563739372,1.29930769619486
"6679","cell19_01_17_03",50,20,67,47,"cell",680.8,-0.0725263167932953,680.8
"6680","cell19_01_17_03",50,20,67,47,"up",617.926,-0.0844566873928219,0.907646886016451
"6681","cell19_01_17_03",50,20,67,47,"down",883.466,-0.0703996057122066,1.29768801410106
"6682","cell19_01_17_03",50,20,68,48,"cell",684.125,-0.0679965723798664,684.125
"6683","cell19_01_17_03",50,20,68,48,"up",630.589,-0.0656946916723883,0.921745295084963
"6684","cell19_01_17_03",50,20,68,48,"down",885.674,-0.0680763044526365,1.2946084414398
"6685","cell19_01_17_03",50,20,69,49,"cell",689.112,-0.0612026369242968,689.112
"6686","cell19_01_17_03",50,20,69,49,"up",639.821,-0.0520161996490886,0.9284717143222
"6687","cell19_01_17_03",50,20,69,49,"down",894.15,-0.0591576896536704,1.29753944206457
"6688","cell19_01_17_03",50,20,70,50,"cell",697.52,-0.0497481734571964,697.52
"6689","cell19_01_17_03",50,20,70,50,"up",628.674,-0.0685320305182093,0.901298887487097
"6690","cell19_01_17_03",50,20,70,50,"down",907.902,-0.0446875633304777,1.30161429062966
"6691","cell19_01_17_03",50,20,71,51,"cell",699.401,-0.0471856323318853,699.401
"6692","cell19_01_17_03",50,20,71,51,"up",647.137,-0.041176528110694,0.925273198065201
"6693","cell19_01_17_03",50,20,71,51,"down",906.019,-0.0466688931637072,1.29542136771323
"6694","cell19_01_17_03",50,20,72,52,"cell",702.54,-0.0429092811397792,702.54
"6695","cell19_01_17_03",50,20,72,52,"up",643.758,-0.0461829865754609,0.916329319327014
"6696","cell19_01_17_03",50,20,72,52,"down",911.326,-0.0410847628265065,1.29718734876306
"6697","cell19_01_17_03",50,20,73,53,"cell",706.209,-0.0379108954998182,706.209
"6698","cell19_01_17_03",50,20,73,53,"up",632.632,-0.0626677030238181,0.895814128678621
"6699","cell19_01_17_03",50,20,73,53,"down",916.861,-0.0352607263809807,1.29828563498908
"6700","cell19_01_17_03",50,20,74,54,"cell",712.422,-0.0294467445101541,712.422
"6701","cell19_01_17_03",50,20,74,54,"up",673.432,-0.00221682839745034,0.945271201619265
"6702","cell19_01_17_03",50,20,74,54,"down",920.03,-0.0319262419192154,1.29141155101892
"6703","cell19_01_17_03",50,20,75,55,"cell",710.362,-0.0322531425527597,710.362
"6704","cell19_01_17_03",50,20,75,55,"up",642.832,-0.0475549843672261,0.904935793299754
"6705","cell19_01_17_03",50,20,75,55,"down",922.798,-0.0290136975865657,1.29905315881199
