"","cell","stimul","frame","time","mask","int","delta"
"1638","cell2_01",20,6,-14,"down",1990.63,-0.000986752860413888
"1639","cell2_01",20,7,-13,"cell",1410.668,-0.000289778678965073
"1640","cell2_01",20,7,-13,"up",1579.796,0.00206579068887084
"1641","cell2_01",20,7,-13,"down",1990.959,-0.00082164163516918
"1642","cell2_01",20,8,-12,"cell",1411.016,-4.31585266543212e-05
"1643","cell2_01",20,8,-12,"up",1565.66,-0.00690068474034777
"1644","cell2_01",20,8,-12,"down",1993.089,0.00024731553738785
"1645","cell2_01",20,9,-11,"cell",1410.134,-0.000668213050614044
"1646","cell2_01",20,9,-11,"up",1567.224,-0.00590863836433641
"1647","cell2_01",20,9,-11,"down",1994.3,0.000855065366480173
"1648","cell2_01",20,10,-10,"cell",1400.113,-0.00776988128712189
"1649","cell2_01",20,10,-10,"up",1559.878,-0.010568211687981
"1650","cell2_01",20,10,-10,"down",1977.889,-0.00738092344048436
"1651","cell2_01",20,11,-9,"cell",1412.503,0.00101064654945447
"1652","cell2_01",20,11,-9,"up",1580.416,0.00245905715506457
"1653","cell2_01",20,11,-9,"down",1988.509,-0.0020511933125236
"1654","cell2_01",20,12,-8,"cell",1402.137,-0.00633551580356824
"1655","cell2_01",20,12,-8,"up",1553.513,-0.0146055359739867
"1656","cell2_01",20,12,-8,"down",1980.191,-0.00622564672159865
"1657","cell2_01",20,13,-7,"cell",1407.398,-0.00260715769636659
"1658","cell2_01",20,13,-7,"up",1560.442,-0.010210466063895
"1659","cell2_01",20,13,-7,"down",1987.171,-0.00272267908570733
"1660","cell2_01",20,14,-6,"cell",1414.733,0.00259099982431852
"1661","cell2_01",20,14,-6,"up",1566.025,-0.00666916496589496
"1662","cell2_01",20,14,-6,"down",2004.191,0.00581894113819954
"1663","cell2_01",20,15,-5,"cell",1400.649,-0.00739002955827577
"1664","cell2_01",20,15,-5,"up",1546.841,-0.0188375905908336
"1665","cell2_01",20,15,-5,"down",1984.164,-0.00423176557297458
"1666","cell2_01",20,16,-4,"cell",1413.296,0.00157262867813939
"1667","cell2_01",20,16,-4,"up",1550.969,-0.0162191970868851
"1668","cell2_01",20,16,-4,"down",2004.466,0.00595695204075966
"1669","cell2_01",20,17,-3,"cell",1414.514,0.00243579921122646
"1670","cell2_01",20,17,-3,"up",1573.224,-0.00210283385278351
"1671","cell2_01",20,17,-3,"down",1997.883,0.00265322196238259
"1672","cell2_01",20,18,-2,"cell",1397.966,-0.00929141423830277
"1673","cell2_01",20,18,-2,"up",1548.334,-0.0178905795682087
"1674","cell2_01",20,18,-2,"down",1986.069,-0.00327572641160311
"1675","cell2_01",20,19,-1,"cell",1404.712,-0.00451066841218932
"1676","cell2_01",20,19,-1,"up",1567.963,-0.00543989010866346
"1677","cell2_01",20,19,-1,"down",1977.099,-0.0077773911242027
"1678","cell2_01",20,20,0,"cell",1338.169,-0.0516682683984125
"1679","cell2_01",20,20,0,"up",1724.555,0.0938865332368519
"1680","cell2_01",20,20,0,"down",1761.579,-0.11593779010519
"1681","cell2_01",20,21,1,"cell",1325.84,-0.0604055668404749
"1682","cell2_01",20,21,1,"up",1810.476,0.148386288143041
"1683","cell2_01",20,21,1,"down",1690.224,-0.151747855385853
"1684","cell2_01",20,22,2,"cell",1319.383,-0.0649815045515946
"1685","cell2_01",20,22,2,"up",1806.006,0.145550963781934
"1686","cell2_01",20,22,2,"down",1675.934,-0.158919403740708
"1687","cell2_01",20,23,3,"cell",1315.587,-0.0676716485118565
"1688","cell2_01",20,23,3,"up",1804.686,0.144713686789393
"1689","cell2_01",20,23,3,"down",1665.309,-0.164251643157806
"1690","cell2_01",20,24,4,"cell",1313.347,-0.0692590885727064
"1691","cell2_01",20,24,4,"up",1782.603,0.130706423284622
"1692","cell2_01",20,24,4,"down",1673.92,-0.159930145405276
"1693","cell2_01",20,25,5,"cell",1310.12,-0.0715459944103685
"1694","cell2_01",20,25,5,"up",1761.357,0.117230069509213
"1695","cell2_01",20,25,5,"down",1674.977,-0.159399681681617
"1696","cell2_01",20,26,6,"cell",1300.759,-0.0781799347718044
"1697","cell2_01",20,26,6,"up",1725.697,0.0946109046955507
"1698","cell2_01",20,26,6,"down",1679.099,-0.157331023716697
"1699","cell2_01",20,27,7,"cell",1308.408,-0.072759252171161
"1700","cell2_01",20,27,7,"up",1741.306,0.104511705132356
"1701","cell2_01",20,27,7,"down",1692.362,-0.150674883350676
"1702","cell2_01",20,28,8,"cell",1302.751,-0.0767682470034057
"1703","cell2_01",20,28,8,"up",1699.292,0.0778621933409583
"1704","cell2_01",20,28,8,"down",1695.261,-0.149219997508778
"1705","cell2_01",20,29,9,"cell",1304.683,-0.0753990799509226
"1706","cell2_01",20,29,9,"up",1685.921,0.0693809579869628
"1707","cell2_01",20,29,9,"down",1715.206,-0.139210443139458
"1708","cell2_01",20,30,10,"cell",1309.727,-0.0718245050996157
"1709","cell2_01",20,30,10,"up",1664.054,0.0555107034446082
"1710","cell2_01",20,30,10,"down",1732.067,-0.130748618310122
"1711","cell2_01",20,31,11,"cell",1308.677,-0.0725686176281393
"1712","cell2_01",20,31,11,"up",1635.144,0.0371730687064425
"1713","cell2_01",20,31,11,"down",1748.911,-0.122295325063854
"1714","cell2_01",20,32,12,"cell",1313.687,-0.0690181378491846
"1715","cell2_01",20,32,12,"up",1626.805,0.0318836347361359
"1716","cell2_01",20,32,12,"down",1761.862,-0.11579576434001
"1717","cell2_01",20,33,13,"cell",1306.009,-0.0744593721291873
"1718","cell2_01",20,33,13,"up",1615.552,0.0247458483747183
"1719","cell2_01",20,33,13,"down",1759.434,-0.11701427514516
"1720","cell2_01",20,34,14,"cell",1312.019,-0.0702002137516389
"1721","cell2_01",20,34,14,"up",1595.476,0.0120116264790625
"1722","cell2_01",20,34,14,"down",1780.668,-0.106357826036203
"1723","cell2_01",20,35,15,"cell",1301.146,-0.0779056761541487
"1724","cell2_01",20,35,15,"up",1572.051,-0.0028468686347921
"1725","cell2_01",20,35,15,"down",1763.499,-0.114974223076407
"1726","cell2_01",20,36,16,"cell",1311.526,-0.0705495923007456
"1727","cell2_01",20,36,16,"up",1616.198,0.0251556066604623
"1728","cell2_01",20,36,16,"down",1775.274,-0.109064847157693
"1729","cell2_01",20,37,17,"cell",1312.767,-0.0696701221598908
"1730","cell2_01",20,37,17,"up",1580.348,0.00241592470393365
"1731","cell2_01",20,37,17,"down",1788.434,-0.102460398147904
"1732","cell2_01",20,38,18,"cell",1317.911,-0.0660246794487246
"1733","cell2_01",20,38,18,"up",1568.467,-0.00512020252969293
"1734","cell2_01",20,38,18,"down",1804.151,-0.0945726986732183
"1735","cell2_01",20,39,19,"cell",1317.024,-0.0666532773656773
"1736","cell2_01",20,39,19,"up",1575.844,-0.000440965882738668
"1737","cell2_01",20,39,19,"down",1799.674,-0.0968195161668982
"1738","cell2_01",20,40,20,"cell",1316.993,-0.0666752464022337
"1739","cell2_01",20,40,20,"up",1570.099,-0.00408502370255064
"1740","cell2_01",20,40,20,"down",1798.779,-0.0972686789225032
"1741","cell2_01",20,41,21,"cell",1314.669,-0.0683222154653654
"1742","cell2_01",20,41,21,"up",1552.034,-0.0155436667860844
"1743","cell2_01",20,41,21,"down",1806.557,-0.0933652287402736
"1744","cell2_01",20,42,22,"cell",1318.354,-0.0657107348295475
"1745","cell2_01",20,42,22,"up",1557.105,-0.0123271276730703
"1746","cell2_01",20,42,22,"down",1810.629,-0.0913216636667279
"1747","cell2_01",20,43,23,"cell",1310.051,-0.0715948932336714
"1748","cell2_01",20,43,23,"up",1551.337,-0.0159857744101765
"1749","cell2_01",20,43,23,"down",1800.976,-0.0961660972755041
"1750","cell2_01",20,44,24,"cell",1317.445,-0.0663549236756693
"1751","cell2_01",20,44,24,"up",1558.453,-0.0114720902594748
"1752","cell2_01",20,44,24,"down",1811.598,-0.0908353634318885
"1753","cell2_01",20,45,25,"cell",1313.787,-0.0689472699893252
"1754","cell2_01",20,45,25,"up",1547.875,-0.0181817236133425
"1755","cell2_01",20,45,25,"down",1818.331,-0.0874563546793877
"1756","cell2_01",20,46,26,"cell",1315.622,-0.0676468447609056
"1757","cell2_01",20,46,26,"up",1553.442,-0.0146505713273734
"1758","cell2_01",20,46,26,"down",1811.11,-0.0910802700517044
"1759","cell2_01",20,47,27,"cell",1323.692,-0.0619278084702542
"1760","cell2_01",20,47,27,"up",1551.235,-0.016050473086873
"1761","cell2_01",20,47,27,"down",1829.616,-0.081792889096145
"1762","cell2_01",20,48,28,"cell",1310.343,-0.071387959082882
"1763","cell2_01",20,48,28,"up",1528.235,-0.0306393903811591
"1764","cell2_01",20,48,28,"down",1814.331,-0.089463785989354
"1765","cell2_01",20,49,29,"cell",1316.689,-0.0668906846962061
"1766","cell2_01",20,49,29,"up",1524.275,-0.0331512213587839
"1767","cell2_01",20,49,29,"down",1824.029,-0.0845967687783405
"1768","cell2_01",20,50,30,"cell",1311.438,-0.0706119560174218
"1769","cell2_01",20,50,30,"up",1541.448,-0.0222583745459676
"1770","cell2_01",20,50,30,"down",1815.258,-0.0889985637832692
"1771","cell2_01",20,51,31,"cell",1316.968,-0.0666929633671984
"1772","cell2_01",20,51,31,"up",1521.516,-0.0349012571333463
"1773","cell2_01",20,51,31,"down",1833.14,-0.0800243421120646
"1774","cell2_01",20,52,32,"cell",1315.891,-0.0674562102178839
"1775","cell2_01",20,52,32,"up",1542.918,-0.0213259524406372
"1776","cell2_01",20,52,32,"down",1823.181,-0.0850223442160534
"1777","cell2_01",20,53,33,"cell",1317.582,-0.0662578347076619
"1778","cell2_01",20,53,33,"up",1531.918,-0.0283032607118175
"1779","cell2_01",20,53,33,"down",1827.631,-0.0827890768837158
"1780","cell2_01",20,54,34,"cell",1316.486,-0.0670345464517206
"1781","cell2_01",20,54,34,"up",1538.079,-0.0243953337792046
"1782","cell2_01",20,54,34,"down",1821.771,-0.0857299637528166
"1783","cell2_01",20,55,35,"cell",1316.88,-0.0667553270838747
"1784","cell2_01",20,55,35,"up",1535.127,-0.0262677895988886
"1785","cell2_01",20,55,35,"down",1820.538,-0.0863487544541137
"1786","cell2_01",20,56,36,"cell",1313.269,-0.0693143655033967
"1787","cell2_01",20,56,36,"up",1546.065,-0.0193298079743276
"1788","cell2_01",20,56,36,"down",1813.511,-0.0898753094078971
"1789","cell2_01",20,57,37,"cell",1321.211,-0.0636860400733652
"1790","cell2_01",20,57,37,"up",1554.609,-0.0139103423498764
"1791","cell2_01",20,57,37,"down",1824.829,-0.0841952825163473
"1792","cell2_01",20,58,38,"cell",1314.168,-0.0686772634432611
"1793","cell2_01",20,58,38,"up",1560.754,-0.0100125642292943
"1794","cell2_01",20,58,38,"down",1805.152,-0.0940703389878993
"1795","cell2_01",20,59,39,"cell",1315.865,-0.0674746358614474
"1796","cell2_01",20,59,39,"up",1550.096,-0.016772941643316
"1797","cell2_01",20,59,39,"down",1820.22,-0.086508345243256
"1798","cell2_01",20,60,40,"cell",1313.233,-0.0693398779329462
"1799","cell2_01",20,60,40,"up",1546.229,-0.0192257826510119
"1800","cell2_01",20,60,40,"down",1815.19,-0.0890326901155387
"1801","cell2_01",20,61,41,"cell",1317.591,-0.0662514566002747
"1802","cell2_01",20,61,41,"up",1555.068,-0.0136191983047426
"1803","cell2_01",20,61,41,"down",1818.694,-0.0872741802880082
"1804","cell2_01",20,62,42,"cell",1322.921,-0.0624741996697699
"1805","cell2_01",20,62,42,"up",1581.575,0.00319421172654627
"1806","cell2_01",20,62,42,"down",1821.872,-0.0856792761122398
"1807","cell2_01",20,63,43,"cell",1316.662,-0.0669098190183682
"1808","cell2_01",20,63,43,"up",1553.96,-0.014322003537876
"1809","cell2_01",20,63,43,"down",1817.939,-0.0876530829477643
"1810","cell2_01",20,64,44,"cell",1318.295,-0.0657525468668646
"1811","cell2_01",20,64,44,"up",1557.054,-0.0123594770114185
"1812","cell2_01",20,64,44,"down",1814.04,-0.089609826617154
"1813","cell2_01",20,65,45,"cell",1312.524,-0.0698423310593492
"1814","cell2_01",20,65,45,"up",1572.144,-0.00278787866486299
"1815","cell2_01",20,65,45,"down",1801.286,-0.0960105213489817
"1816","cell2_01",20,66,46,"cell",1312.559,-0.0698175273083983
"1817","cell2_01",20,66,46,"up",1559.017,-0.0111143446353888
"1818","cell2_01",20,66,46,"down",1809.317,-0.0919801011363968
"1819","cell2_01",20,67,47,"cell",1319.058,-0.0652118250961376
"1820","cell2_01",20,67,47,"up",1582.13,0.00354624864386496
"1821","cell2_01",20,67,47,"down",1811.593,-0.0908378727210259
"1822","cell2_01",20,68,48,"cell",1320.139,-0.0644457435310578
"1823","cell2_01",20,68,48,"up",1571.564,-0.00315577310097972
"1824","cell2_01",20,68,48,"down",1811.107,-0.0910817756251869
"1825","cell2_01",20,69,49,"cell",1319.042,-0.0652231639537151
"1826","cell2_01",20,69,49,"up",1564.504,-0.00763393640957374
"1827","cell2_01",20,69,49,"down",1814.516,-0.089370942291268
"1828","cell2_01",20,70,50,"cell",1315.365,-0.0678289751607443
"1829","cell2_01",20,70,50,"up",1590.96,0.00914712428336693
"1830","cell2_01",20,70,50,"down",1800.136,-0.0965876578505971
"1831","cell2_01",20,71,51,"cell",1321.154,-0.0637264347534851
"1832","cell2_01",20,71,51,"up",1569.289,-0.00459880731161025
"1833","cell2_01",20,71,51,"down",1817.333,-0.0879572087912242
"1834","cell2_01",20,72,52,"cell",1310.485,-0.0712873267218818
"1835","cell2_01",20,72,52,"up",1578.612,0.00131477859859109
"1836","cell2_01",20,72,52,"down",1794.631,-0.0993503851909383
"1837","cell2_01",20,73,53,"cell",1309.507,-0.0719804143913064
"1838","cell2_01",20,73,53,"up",1564.79,-0.00745252639452302
"1839","cell2_01",20,73,53,"down",1791.522,-0.10091066117661
"1840","cell2_01",20,74,54,"cell",1317.584,-0.0662564173504647
"1841","cell2_01",20,74,54,"up",1583.122,0.00417547498977501
"1842","cell2_01",20,74,54,"down",1800.146,-0.0965826392723222
"1843","cell2_01",20,75,55,"cell",1318.873,-0.0653429306368774
"1844","cell2_01",20,75,55,"up",1589.779,0.00839801509534291
"1845","cell2_01",20,75,55,"down",1804.24,-0.0945280333265716
"1846","cell2_01",20,76,56,"cell",1325.063,-0.0609562101115821
"1847","cell2_01",20,76,56,"up",1604.901,0.0179899110659601
"1848","cell2_01",20,76,56,"down",1810.059,-0.0916077226283981
"1849","cell2_01",20,77,57,"cell",1322.352,-0.0628774377923697
"1850","cell2_01",20,77,57,"up",1605.232,0.0181998646148474
"1851","cell2_01",20,77,57,"down",1805.967,-0.0936613248584936
"1852","cell2_01",20,78,58,"cell",1317.555,-0.0662769690298239
"1853","cell2_01",20,78,58,"up",1579.235,0.00170994796704055
"1854","cell2_01",20,78,58,"down",1799.56,-0.0968767279592323
"1855","cell2_01",20,79,59,"cell",1324.317,-0.0614848843461331
"1856","cell2_01",20,79,59,"up",1600.195,0.0150048917273987
"1857","cell2_01",20,79,59,"down",1813.477,-0.0898923725740317
"1858","cell2_01",20,80,60,"cell",1320.537,-0.0641636894488174
"1859","cell2_01",20,80,60,"up",1608.96,0.0205645378180256
"1860","cell2_01",20,80,60,"down",1799.456,-0.0969289211732914
"1861","cell2_01",20,81,61,"cell",1320.684,-0.0640595136948242
"1862","cell2_01",20,81,61,"up",1604.929,0.018007671487014
"1863","cell2_01",20,81,61,"down",1797.694,-0.0978131946653316
"1864","cell2_01",20,82,62,"cell",1316.669,-0.066904858268178
"1865","cell2_01",20,82,62,"up",1602.207,0.0162811048402729
"1866","cell2_01",20,82,62,"down",1786.351,-0.103505768002569
"1867","cell2_01",20,83,63,"cell",1313.474,-0.0691690863906851
"1868","cell2_01",20,83,63,"up",1608.592,0.0203311151413171
"1869","cell2_01",20,83,63,"down",1785.638,-0.10386359263357
"1870","cell2_01",20,84,64,"cell",1321.358,-0.063581864319372
"1871","cell2_01",20,84,64,"up",1617.054,0.0256985681041105
"1872","cell2_01",20,84,64,"down",1795.339,-0.0989950698490743
"1873","cell2_01",20,85,65,"cell",1324.745,-0.0611815699059351
"1874","cell2_01",20,85,65,"up",1625.238,0.0308896854578687
"1875","cell2_01",20,85,65,"down",1788.11,-0.102623000084011
"1876","cell2_01",20,86,66,"cell",1324.484,-0.061366535020168
"1877","cell2_01",20,86,66,"up",1619.439,0.0272113753974528
"1878","cell2_01",20,86,66,"down",1799.269,-0.0970227685870323
"1879","cell2_01",20,87,67,"cell",1326.192,-0.0601561119737698
"1880","cell2_01",20,87,67,"up",1643.986,0.0427815559549676
"1881","cell2_01",20,87,67,"down",1786.773,-0.103293983999367
"1882","cell2_01",20,88,68,"cell",1318.642,-0.0655066353931525
"1883","cell2_01",20,88,68,"up",1638.496,0.0392992448268967
"1884","cell2_01",20,88,68,"down",1774.027,-0.109690663868575
"1885","cell2_01",20,89,69,"cell",1327.443,-0.0592695550469291
"1886","cell2_01",20,89,69,"up",1641.524,0.041219907503727
"1887","cell2_01",20,89,69,"down",1792.658,-0.100340550684579
"1888","cell2_01",20,90,70,"cell",1328.583,-0.0584616614445321
"1889","cell2_01",20,90,70,"up",1647.637,0.0450973880002475
"1890","cell2_01",20,90,70,"down",1777.468,-0.107963771084176
"1891","cell2_01",20,91,71,"cell",1334.145,-0.0545199910791538
"1892","cell2_01",20,91,71,"up",1658,0.0516706466924513
"1893","cell2_01",20,91,71,"down",1792.851,-0.100243692123873
"1894","cell2_01",20,92,72,"cell",1327.727,-0.0590682903249284
"1895","cell2_01",20,92,72,"up",1639.527,0.0399532089021319
"1896","cell2_01",20,92,72,"down",1781.229,-0.106076283794981
"1897","cell2_01",20,93,73,"cell",1330.877,-0.0568359527393582
"1898","cell2_01",20,93,73,"up",1661.649,0.0539852101362273
"1899","cell2_01",20,93,73,"down",1777.206,-0.108095257834979
"1900","cell2_01",20,94,74,"cell",1325.474,-0.0606649432075602
"1901","cell2_01",20,94,74,"up",1672.161,0.0606529796404681
"1902","cell2_01",20,94,74,"down",1763.913,-0.114766453935825
"1903","cell2_01",20,95,75,"cell",1330.872,-0.0568394961323511
"1904","cell2_01",20,95,75,"up",1670.008,0.0592873301215725
"1905","cell2_01",20,95,75,"down",1768.011,-0.112709840558764
"1906","cell2_01",20,96,76,"cell",1324.691,-0.061219838550259
"1907","cell2_01",20,96,76,"up",1671.864,0.0604645923171462
"1908","cell2_01",20,96,76,"down",1763.604,-0.11492152800452
"1909","cell2_01",20,97,77,"cell",1324.438,-0.0613991342357032
"1910","cell2_01",20,97,77,"up",1664.428,0.0557479319258284
"1911","cell2_01",20,97,77,"down",1758.692,-0.117386653653159
"1912","cell2_01",20,98,78,"cell",1331.63,-0.056302317754617
"1913","cell2_01",20,98,78,"up",1670.623,0.0596774250840067
"1914","cell2_01",20,98,78,"down",1771.602,-0.110907669100242
"1915","cell2_01",20,99,79,"cell",1329.6,-0.0577409353097624
"1916","cell2_01",20,99,79,"up",1678.932,0.0649478300317555
"1917","cell2_01",20,99,79,"down",1763.332,-0.115058033333598
"1918","cell2_01",20,100,80,"cell",1327.753,-0.0590498646813651
"1919","cell2_01",20,100,80,"up",1665.765,0.0565959920311527
"1920","cell2_01",20,100,80,"down",1766.681,-0.113377311469328
"1921","cell2_01",20,101,81,"cell",1324.55,-0.0613197622326608
"1922","cell2_01",20,101,81,"up",1646.782,0.0445550608573512
"1923","cell2_01",20,101,81,"down",1761.19,-0.116133012800085
"1924","cell2_01",20,102,82,"cell",1330.867,-0.0568430395253441
"1925","cell2_01",20,102,82,"up",1656.085,0.050455960752514
"1926","cell2_01",20,102,82,"down",1774.554,-0.109426184793487
"1927","cell2_01",20,103,83,"cell",1345.884,-0.0462008130102619
"1928","cell2_01",20,103,83,"up",1675.527,0.0627880359714493
"1929","cell2_01",20,103,83,"down",1790.27,-0.101538987176629
"1930","cell2_01",20,104,84,"cell",1338.934,-0.0511261292704884
"1931","cell2_01",20,104,84,"up",1670.836,0.0598125311441668
"1932","cell2_01",20,104,84,"down",1778.679,-0.107356021255084
"1933","cell2_01",20,105,85,"cell",1333.236,-0.0551641799252755
"1934","cell2_01",20,105,85,"up",1659.127,0.0523855036398713
"1935","cell2_01",20,105,85,"down",1765.614,-0.113912793771262
"1936","cell2_01",20,106,86,"cell",1328.596,-0.0584524486227505
"1937","cell2_01",20,106,86,"up",1654.907,0.0497087544667457
"1938","cell2_01",20,106,86,"down",1758.527,-0.117469460194695
"1939","cell2_01",20,107,87,"cell",1329.166,-0.0580485018215521
"1940","cell2_01",20,107,87,"up",1662.445,0.05449011353476
"1941","cell2_01",20,107,87,"down",1757.438,-0.118015983368833
"1942","cell2_01",20,108,88,"cell",1335.12,-0.053829029445525
"1943","cell2_01",20,108,88,"up",1667.116,0.057452932347004
"1944","cell2_01",20,108,88,"down",1770.199,-0.111611775632213
"1945","cell2_01",20,109,89,"cell",1340.834,-0.0497796399331602
"1946","cell2_01",20,109,89,"up",1675.292,0.0626389752947467
"1947","cell2_01",20,109,89,"down",1771.048,-0.111185698336673
"1948","cell2_01",20,110,90,"cell",1340.13,-0.0502785496665702
"1949","cell2_01",20,110,90,"up",1665.691,0.0565490537755102
"1950","cell2_01",20,110,90,"down",1775.652,-0.108875144898901
"1951","cell2_01",20,111,91,"cell",1333.404,-0.0550451219207118
"1952","cell2_01",20,111,91,"up",1674.703,0.0622653721518626
"1953","cell2_01",20,111,91,"down",1761.733,-0.115860503999757
"1954","cell2_01",20,112,92,"cell",1340.623,-0.0499291711174635
"1955","cell2_01",20,112,92,"up",1687.161,0.0701674909193504
"1956","cell2_01",20,112,92,"down",1765.552,-0.113943908956566
"1957","cell2_01",20,113,93,"cell",1336.007,-0.0532004315285722
"1958","cell2_01",20,113,93,"up",1666.442,0.0570254136402062
"1959","cell2_01",20,113,93,"down",1762.662,-0.115394278078017
"1960","cell2_01",20,114,94,"cell",1333.882,-0.0547063735505839
"1961","cell2_01",20,114,94,"up",1667.499,0.0576958695349915
"1962","cell2_01",20,114,94,"down",1755.761,-0.118857598945536
"1963","cell2_01",20,115,95,"cell",1331.492,-0.056400115401223
"1964","cell2_01",20,115,95,"up",1661.246,0.0537295869332015
"1965","cell2_01",20,115,95,"down",1758.836,-0.117314386126
"1966","cell2_01",20,116,96,"cell",1338.721,-0.0512770778119889
"1967","cell2_01",20,116,96,"up",1669.89,0.0592124826328454
"1968","cell2_01",20,116,96,"down",1762.867,-0.115291397223381
"1969","cell2_01",20,117,97,"cell",1337.682,-0.0520133948759277
"1970","cell2_01",20,117,97,"up",1665.805,0.0566213640612297
"1971","cell2_01",20,117,97,"down",1770.879,-0.111270512309519
"1972","cell2_01",20,118,98,"cell",1332.297,-0.055829629129355
"1973","cell2_01",20,118,98,"up",1672.275,0.0607252899261876
"1974","cell2_01",20,118,98,"down",1752.076,-0.120706945039843
"1975","cell2_01",20,119,99,"cell",1344.235,-0.047369424019343
"1976","cell2_01",20,119,99,"up",1680.006,0.0656290690393235
"1977","cell2_01",20,119,99,"down",1770.798,-0.111311162793545
"1978","cell2_01",20,120,100,"cell",1343.795,-0.0476812426027242
"1979","cell2_01",20,120,100,"up",1671.127,0.0599971126629771
"1980","cell2_01",20,120,100,"down",1769.037,-0.112194934427758
